Species	Status	MinT	MaxT
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	50.3	55.8
Arenahippus_pernix	extinct	54	55.8
Arenahippus_pernix	extinct	54	55.8
Arenahippus_pernix	extinct	54	55.8
Arenahippus_pernix	extinct	54	55.8
Arenahippus_pernix	extinct	54	55.8
Arenahippus_pernix	extinct	54	55.8
Arenahippus_pernix	extinct	54	55.8
Arenahippus_pernix	extinct	54	55.8
Arenahippus_pernix	extinct	54	55.8
Arenahippus_pernix	extinct	54	55.8
Arenahippus_pernix	extinct	54	55.8
Arenahippus_pernix	extinct	52.6	52.6
Arenahippus_pernix	extinct	52.6	52.6
Arenahippus_pernix	extinct	52.8	52.8
Arenahippus_pernix	extinct	53	53
Arenahippus_pernix	extinct	53	53
Arenahippus_pernix	extinct	53	53
Arenahippus_pernix	extinct	53.1	53.1
Arenahippus_pernix	extinct	53.3	53.3
Arenahippus_pernix	extinct	53.3	53.3
Arenahippus_pernix	extinct	53.3	53.3
Arenahippus_pernix	extinct	53.3	53.3
Arenahippus_pernix	extinct	53.3	53.3
Arenahippus_pernix	extinct	53.3	53.3
Arenahippus_pernix	extinct	53.3	53.3
Arenahippus_pernix	extinct	53.3	53.3
Arenahippus_pernix	extinct	53.3	53.3
Arenahippus_pernix	extinct	53.3	53.3
Arenahippus_pernix	extinct	53.3	53.3
Arenahippus_pernix	extinct	53.3	53.3
Arenahippus_pernix	extinct	53.3	53.3
Arenahippus_pernix	extinct	53.3	53.3
Arenahippus_pernix	extinct	53.3	53.3
Arenahippus_pernix	extinct	53.3	53.3
Arenahippus_pernix	extinct	53.3	53.3
Arenahippus_pernix	extinct	53.4	53.4
Arenahippus_pernix	extinct	53.6	53.6
Arenahippus_pernix	extinct	53.8	53.8
Arenahippus_pernix	extinct	53.8	53.8
Arenahippus_pernix	extinct	53.9	53.9
Arenahippus_pernix	extinct	54	54
Arenahippus_pernix	extinct	54	54
Arenahippus_pernix	extinct	54.1	54.1
Arenahippus_pernix	extinct	54.1	54.1
Arenahippus_pernix	extinct	54.2	54.2
Arenahippus_pernix	extinct	54.2	54.2
Arenahippus_pernix	extinct	54.2	54.2
Arenahippus_pernix	extinct	54.2	54.2
Arenahippus_pernix	extinct	54.2	54.2
Arenahippus_pernix	extinct	54.2	54.2
Arenahippus_pernix	extinct	54.2	54.2
Arenahippus_pernix	extinct	54.2	54.2
Arenahippus_pernix	extinct	54.2	54.2
Arenahippus_pernix	extinct	54.2	54.2
Arenahippus_pernix	extinct	54.2	54.2
Arenahippus_pernix	extinct	54.2	54.2
Arenahippus_pernix	extinct	54.2	54.2
Arenahippus_pernix	extinct	54.2	54.2
Arenahippus_pernix	extinct	54.3	54.3
Arenahippus_pernix	extinct	54.4	54.4
Arenahippus_pernix	extinct	54.5	54.5
Arenahippus_pernix	extinct	54.6	54.6
Armania_asiana	extinct	33.9	37.2
Armania_asiana	extinct	33.9	37.2
Arretotherium_acridens	extinct	19.5	23
Arretotherium_acridens	extinct	19.5	23
Arretotherium_fricki	extinct	17.5	18.8
Arretotherium_fricki	extinct	17.5	18.8
Arretotherium_fricki	extinct	17.5	18.8
Arretotherium_leptodus	extinct	19.5	23
Arretotherium_meridionale	extinct	18.8	23
Arvemoceros_giulii	extinct	0.659	0.787
Arvemoceros_giulii	extinct	1.8	2.6
Arvemoceros_ubensis	extinct	2.5	3.6
Arvernoceros_ardei	extinct	2.5	3.6
Arvernoceros_ardei	extinct	1.4	2.131
Arvernoceros_ardei	extinct	2.6	3.6
Arvernoceros_ardei	extinct	2.5	3.6
Arvernoceros_ardei	extinct	2.5	3.6
Arvernoceros_ardei	extinct	2.6	3.6
Arvernoceros_ardei	extinct	2.6	3.6
Arvernoceros_verestchagini	extinct	1	1.3
Asiagenes_ceratinus	extinct	16.4	19.133
Asoletragus_gentryi	extinct	2.32	2.75
Astrohippus_ansae	extinct	4.9	10.3
Astrohippus_ansae	extinct	7.6	8.4
Astrohippus_ansae	extinct	7.6	8.4
Astrohippus_ansae	extinct	7.6	8.4
Astrohippus_ansae	extinct	7.6	7.7
Astrohippus_ansae	extinct	7.1	7.2
Astrohippus_ansae	extinct	8.1	8.1
Astrohippus_ansae	extinct	8.4	8.4
Astrohippus_ansae	extinct	8.4	8.4
Astrohippus_stockii	extinct	4.9	6.8
Astrohippus_stockii	extinct	4.9	6.8
Astrohippus_stockii	extinct	4.9	5.9
Astrohippus_stockii	extinct	4.9	5.9
Astrohippus_stockii	extinct	4.9	5.9
Astrohippus_stockii	extinct	4.9	5.9
Astrohippus_stockii	extinct	4.9	5.9
Astrohippus_stockii	extinct	4.9	5.9
Astrohippus_stockii	extinct	2.5	4.9
Aureliachoerus_aurelianensis	extinct	14.2	19.5
Aureliachoerus_aurelianensis	extinct	14.2	19.5
Aureliachoerus_aurelianensis	extinct	14.2	19.5
Aureliachoerus_aurelianensis	extinct	14.2	19.5
Aureliachoerus_aurelianensis	extinct	14.2	19.5
Aureliachoerus_aurelianensis	extinct	14.2	19.5
Aureliachoerus_aurelianensis	extinct	14.2	19.5
Aureliachoerus_aurelianensis	extinct	14.2	19.5
Aureliachoerus_aurelianensis	extinct	14.2	19.5
Aureliachoerus_aurelianensis	extinct	14.2	19.5
Aureliachoerus_aurelianensis	extinct	14.2	19.5
Aureliachoerus_aurelianensis	extinct	14.2	19.5
Aureliachoerus_aurelianensis	extinct	14.2	19.5
Aureliachoerus_aurelianensis	extinct	14.2	19.5
Aureliachoerus_aurelianensis	extinct	14.2	19.5
Aureliachoerus_aurelianensis	extinct	16.4	19.5
Aureliachoerus_aurelianensis	extinct	19.5	21.7
Aureliachoerus_aurelianensis	extinct	19.5	21.7
Aureliachoerus_aurelianensis	extinct	17.2	19.5
Aureliachoerus_aurelianensis	extinct	17.2	19.5
Aureliachoerus_aurelianensis	extinct	17.2	19.5
Aureliachoerus_aurelianensis	extinct	17.2	19.5
Aureliachoerus_aurelianensis	extinct	17.2	19.5
Aureliachoerus_aurelianensis	extinct	17.2	19.5
Aureliachoerus_aurelianensis	extinct	17.2	19.5
Aureliachoerus_aurelianensis	extinct	17.2	19.5
Aureliachoerus_aurelianensis	extinct	17.2	19.5
Aureliachoerus_aurelianensis	extinct	17.2	19.5
Aureliachoerus_aurelianensis	extinct	17.2	19.5
Aureliachoerus_aurelianensis	extinct	17.2	19.5
Aureliachoerus_aurelianensis	extinct	17.2	19.5
Aureliachoerus_aurelianensis	extinct	17.2	19.5
Aureliachoerus_aurelianensis	extinct	17.2	19.5
Aureliachoerus_aurelianensis	extinct	17.2	19.5
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.2	16.4
Aureliachoerus_aurelianensis	extinct	14.53	15.47
Aureliachoerus_aurelianensis	extinct	16.4	17.2
Aureliachoerus_aurelianensis	extinct	16.4	17.2
Aureliachoerus_aurelianensis	extinct	16.4	17.2
Aureliachoerus_aurelianensis	extinct	16.4	17.2
Aureliachoerus_aurelianensis	extinct	16.4	17.2
Aureliachoerus_aurelianensis	extinct	16.4	17.2
Aureliachoerus_aurelianensis	extinct	16.4	17.2
Aureliachoerus_aurelianensis	extinct	16.4	17.2
Aureliachoerus_aurelianensis	extinct	16.4	17.2
Aureliachoerus_aurelianensis	extinct	16.4	17.2
Aureliachoerus_aurelianensis	extinct	19	19.5
Australocamelus_orarius	extinct	17.5	18.8
Austroportax_latifrons	extinct	9.9	11.2
Austroportax_latifrons	extinct	9.9	11.2
Austroportax_latifrons	extinct	8.9	9.9
Awashia_suwai	extinct	2.5	2.5
Axis_axis	extant	0.013	0.03
Axis_axis	extant	0.0117	0.126
Axis_kuhli	extinct	0	0.0117
Axis_lydekkeri	extinct	1.2	1.8
Axis_lydekkeri	extinct	1.5	2.588
Axis_lydekkeri	extinct	0.6	1.3
Axis_lydekkeri	extinct	0.0117	0.129
Axis_lydekkeri	extinct	1.2	1.8
Axis_lydekkeri	extinct	1.2	1.8
Axis_porcinus	extant	0.6	1.3
Axis_porcinus	extant	0.6	1.3
Axis_rugosus	extinct	0.6	1.3
Axis_rugosus	extinct	1.2	1.8
Axis_rugosus	extinct	0	0.78
Axis_shansius	extinct	5.3	7.2
Axis_shansius	extinct	2	2.5
Axis_shansius	extinct	2.5	3.6
Axis_shansius	extinct	0	0.78
Axis_speciosus	extinct	5.3	8.9
Babameryx_engesseri	extinct	24	25
Babameryx_engesseri	extinct	23.5	24
Babameryx_engesseri	extinct	23	23.5
Babyrousa_babyrussa	extant	0.0117	0.129
Babyrousa_babyrussa	extant	0.0117	0.129
Bachitherium_guirounetensis	extinct	28	29
Bachitherium_insigne	extinct	28	29
Bachitherium_thraciensis	extinct	37.8	41.2
Bachitherium_thraciensis	extinct	33.9	37.2
Bahinolophus_birmanicus	extinct	33.9	37.2
Bahinolophus_birmanicus	extinct	33.9	37.2
Bahinolophus_birmanicus	extinct	33.9	37.2
Bahinolophus_birmanicus	extinct	33.9	37.2
Bahinolophus_birmanicus	extinct	37.8	41.2
Bahinolophus_birmanicus	extinct	37.8	41.2
Bahinolophus_birmanicus	extinct	37.8	41.2
Bahinolophus_birmanicus	extinct	37.8	41.2
Bahinolophus_birmanicus	extinct	37.8	41.2
Bahinolophus_birmanicus	extinct	37.8	41.2
Bahinolophus_birmanicus	extinct	37.8	41.2
Bahinolophus_birmanicus	extinct	37.2	48.6
Bakalovia_astica	extinct	33.9	37.2
Bakalovia_orientalis	extinct	33.9	37.2
Bakalovia_palaeopontica	extinct	33.9	37.2
Balochititanops_haqi	extinct	49	49.9
Balochititanops_haqi	extinct	49	49.9
Barbouromeryx_trigonocorneus	extinct	18.8	19.5
Barbouromeryx_trigonocorneus	extinct	17.5	18.8
Barbouromeryx_trigonocorneus	extinct	17.5	18.8
Barbouromeryx_trigonocorneus	extinct	17.5	18.8
Barbouromeryx_trigonocorneus	extinct	17.5	18.8
Barbouromeryx_trigonocorneus	extinct	17.5	18.8
Barbouromeryx_trigonocorneus	extinct	16	17.5
Barbouromeryx_trigonocorneus	extinct	12.5	14.8
Barytherium_grave	extinct	38	39
Barytherium_grave	extinct	38	39
Barytherium_grave	extinct	36.73	37.74
Barytherium_grave	extinct	32	35.8
Barytherium_grave	extinct	33.9	35
Beatragus_antiquus	extinct	1.81	2.2
Beatragus_antiquus	extinct	1.53	1.87
Beatragus_antiquus	extinct	1.81	2.59
Beatragus_antiquus	extinct	1.78	1.95
Beatragus_antiquus	extinct	1.38	1.53
Beatragus_antiquus	extinct	1.88	2
Beatragus_antiquus	extinct	1.6	1.88
Beatragus_antiquus	extinct	1.53	1.86
Beatragus_antiquus	extinct	1.6	1.8
Beatragus_antiquus	extinct	1.785	1.845
Beatragus_antiquus	extinct	1.9	2.27
Beatragus_hunteri	extant	0.75	1.39
Beatragus_vrbae	extinct	2.6	2.8
Beatragus_whitei	extinct	2.5	2.5
Bedenomeryx_milloquensis	extinct	24	25
Bedenomeryx_milloquensis	extinct	24	25
Bedenomeryx_milloquensis	extinct	23.5	24
Bedenomeryx_milloquensis	extinct	23	23.5
Bedenomeryx_paulhiacensis	extinct	22.4	23.5
Bedenomeryx_truyolsi	extinct	19.5	22.4
Benaratherium_callistrati	extinct	23.03	27.82
Benicerus_theobaldi	extinct	12.9	14.2
Bepitherium_jordifusalbae	extinct	48	50
Bepitherium_jordifusalbae	extinct	55.8	58.7
Bepitherium_jordifusalbae	extinct	55.8	58.7
Bepitherium_jordifusalbae	extinct	55.8	58.7
Birgerbohlinia_schaubi	extinct	8.2	8.9
Birgerbohlinia_schaubi	extinct	8.2	8.9
Birgerbohlinia_schaubi	extinct	8.2	8.9
Birgerbohlinia_schaubi	extinct	7.1	7.6
Birgerbohlinia_schaubi	extinct	7.1	7.6
Bison_alaskensis	extinct	0.0117	0.129
Bison_alaskensis	extinct	0.011	0.24
Bison_alaskensis	extinct	0.2	1.9
Bison_antiquus	extinct	0	0.0117
Bison_antiquus	extinct	0.0117	0.129
Bison_antiquus	extinct	0.0117	0.129
Bison_antiquus	extinct	0.0117	0.129
Bison_antiquus	extinct	0.0117	0.129
Bison_antiquus	extinct	0.0117	0.129
Bison_antiquus	extinct	0.0117	0.129
Bison_antiquus	extinct	0.0117	0.129
Bison_antiquus	extinct	0.0117	0.129
Bison_antiquus	extinct	0	0.0117
Bison_antiquus	extinct	0.012	0.3
Bison_antiquus	extinct	0.0117	0.129
Bison_antiquus	extinct	0.126	0.781
Bison_antiquus	extinct	0	0.0117
Bison_antiquus	extinct	0.0117	0.129
Bison_antiquus	extinct	0.0117	0.129
Bison_antiquus	extinct	0.012	0.3
Bison_antiquus	extinct	0.0117	0.129
Bison_antiquus	extinct	0	0.129
Bison_antiquus	extinct	0.0117	0.129
Bison_antiquus	extinct	0.0117	0.129
Bison_antiquus	extinct	0.0117	0.129
Bison_antiquus	extinct	0.0117	0.129
Bison_antiquus	extinct	0.0117	0.129
Bison_antiquus	extinct	0.0117	0.129
Bison_antiquus	extinct	0.0117	0.129
Bison_bison	extant	0.0117	0.129
Bison_bison	extant	0	0.0117
Bison_bison	extant	0.0117	0.129
Bison_bison	extant	0.0117	0.129
Bison_bison	extant	0.0117	0.129
Bison_bison	extant	0	0.0117
Bison_bison	extant	0.0117	0.129
Bison_bison	extant	0.0117	0.129
Bison_bison	extant	0.0117	0.129
Bison_bison	extant	0.0117	0.129
Bison_degiulii	extinct	0.3	1.95
Bison_degiulii	extinct	2	3.6
Bison_degiulii	extinct	0.3	1.95
Bison_latifrons	extinct	0.0117	0.129
Bison_latifrons	extinct	0.0117	0.129
Bison_latifrons	extinct	0.0117	0.129
Bison_latifrons	extinct	0.0117	0.129
Bison_latifrons	extinct	0.0117	0.129
Bison_latifrons	extinct	0.0117	0.129
Bison_latifrons	extinct	0.0117	0.129
Bison_latifrons	extinct	0.0117	0.129
Bison_latifrons	extinct	0.0117	0.129
Bison_latifrons	extinct	0.0117	0.129
Bison_latifrons	extinct	0.126	0.781
Bison_latifrons	extinct	2.6	3.6
Bison_latifrons	extinct	0.126	0.781
Bison_latifrons	extinct	0.0117	0.129
Bison_palaeosinensis	extinct	1.2	1.8
Bison_palaeosinensis	extinct	1.2	1.8
Bison_palaeosinensis	extinct	1.2	1.8
Bison_palaeosinensis	extinct	2	2.5
Bison_priscus	extinct	0.129	0.364
Bison_priscus	extinct	0.129	0.364
Bison_priscus	extinct	0.129	0.364
Bison_priscus	extinct	0.129	0.364
Bison_priscus	extinct	0.129	0.364
Bison_priscus	extinct	0.129	0.364
Bison_priscus	extinct	0.129	0.364
Bison_priscus	extinct	0.129	0.364
Bison_priscus	extinct	0.129	0.364
Bison_priscus	extinct	0.129	0.364
Bison_priscus	extinct	0.129	0.364
Bison_priscus	extinct	0.087	0.087
Bison_priscus	extinct	0.0419	0.0441
Bison_priscus	extinct	0.125	0.78
Bison_priscus	extinct	0.78	1.95
Bison_priscus	extinct	0.5	1
Bison_priscus	extinct	0.452	0.464
Bison_priscus	extinct	0.452	0.464
Bison_priscus	extinct	0.6	0.62
Bison_priscus	extinct	0.45	0.65
Bison_priscus	extinct	0.028	0.036
Bison_priscus	extinct	0.242	0.301
Bison_priscus	extinct	0.024	0.057
Bison_priscus	extinct	0.01	0.115
Bison_sivalensis	extinct	0.63	2
Blancocamelus_meadei	extinct	0.85	2.5
Blancocamelus_meadei	extinct	1.9	2.5
Blastomeryx_gemmifer	extinct	17.5	18.8
Blastomeryx_gemmifer	extinct	17.5	18.8
Blastomeryx_gemmifer	extinct	16	17.5
Blastomeryx_gemmifer	extinct	16	17.5
Blastomeryx_gemmifer	extinct	16	17.5
Blastomeryx_gemmifer	extinct	16	17.5
Blastomeryx_gemmifer	extinct	14.8	16
Blastomeryx_gemmifer	extinct	14.8	16
Blastomeryx_gemmifer	extinct	14.8	16
Blastomeryx_gemmifer	extinct	14.8	16
Blastomeryx_gemmifer	extinct	14.8	16
Blastomeryx_gemmifer	extinct	14.8	16
Blastomeryx_gemmifer	extinct	14.8	16
Blastomeryx_gemmifer	extinct	14.8	16
Blastomeryx_gemmifer	extinct	12.5	14.8
Blastomeryx_gemmifer	extinct	12.5	14.8
Blastomeryx_gemmifer	extinct	12.5	14.8
Blastomeryx_gemmifer	extinct	12.5	14.8
Blastomeryx_gemmifer	extinct	12.5	14.8
Blastomeryx_gemmifer	extinct	12.5	14.8
Blastomeryx_gemmifer	extinct	12.5	14.8
Blastomeryx_gemmifer	extinct	12.1	12.5
Blastomeryx_gemmifer	extinct	10.1	12.1
Blastomeryx_gemmifer	extinct	10.1	12.1
Blastomeryx_gemmifer	extinct	10.1	12.1
Blastomeryx_gemmifer	extinct	10.1	12.1
Blastomeryx_vigoratus	extinct	16	18.8
Blickomylus_galushai	extinct	16	18.8
Blickomylus_galushai	extinct	17.5	18.8
Blickomylus_galushai	extinct	17.5	18.8
Blickomylus_galushai	extinct	16	17.5
Blickomylus_galushai	extinct	16	17.5
Bohlinia_adoumi	extinct	5.3	7.3
Bohlinia_attica	extinct	8.9	11.2
Bohlinia_attica	extinct	7.1	11.2
Bohlinia_attica	extinct	8.9	9.9
Bohlinia_attica	extinct	9.069	9.149
Bohlinia_attica	extinct	9.069	9.149
Bohlinia_attica	extinct	7.1	8.9
Bohlinia_attica	extinct	5.3	8.9
Bohlinia_attica	extinct	7.6	8.9
Bohlinia_attica	extinct	7.1	8.9
Bohlinia_attica	extinct	5.3	8.9
Bohlinia_attica	extinct	5.3	8.9
Bohlinia_attica	extinct	5.3	8.9
Bohlinia_attica	extinct	7.6	8.9
Bohlinia_attica	extinct	7.1	8.9
Bohlinia_attica	extinct	5.3	8.9
Bohlinia_attica	extinct	8.079	8.529
Bohlinia_attica	extinct	7.9	8.16
Bohlinia_attica	extinct	7.1	7.6
Bohlinia_attica	extinct	7.1	7.6
Bohlinia_attica	extinct	7.1	7.6
Bohlinia_attica	extinct	7.1	7.6
Bohlinia_attica	extinct	7.1	7.6
Bohlinia_attica	extinct	7.1	7.6
Bohlinia_attica	extinct	7.1	7.6
Bohlinia_attica	extinct	7.1	7.6
Bohlinia_attica	extinct	5.3	7.1
Bohlinia_attica	extinct	5.3	7.1
Bohlinia_attica	extinct	7	7
Bohlinia_nikitae	extinct	8.9	9.9
Boopsis_sinensis	extinct	1.2	1.8
Bootherium_bombifrons	extinct	0.2	1.9
Bootherium_bombifrons	extinct	0.0117	0.129
Bootherium_bombifrons	extinct	0.0117	0.129
Bootherium_bombifrons	extinct	0.0117	0.129
Bootherium_bombifrons	extinct	0.2	1.9
Bootherium_bombifrons	extinct	0.2	1.9
Bootherium_bombifrons	extinct	0.0117	0.129
Bootherium_bombifrons	extinct	0.0117	0.129
Bootherium_bombifrons	extinct	0.0117	0.129
Bootherium_bombifrons	extinct	0.0117	0.129
Bootherium_bombifrons	extinct	0.0117	0.129
Bootherium_bombifrons	extinct	0.0117	0.129
Bootherium_bombifrons	extinct	0.126	0.781
Bootherium_bombifrons	extinct	0.0117	0.129
Bootherium_bombifrons	extinct	0.0117	0.129
Bootherium_bombifrons	extinct	0.0117	0.129
Bootherium_bombifrons	extinct	0.126	0.781
Bootherium_bombifrons	extinct	0.0117	0.129
Boreameryx_braskerudi	extinct	2.5	4.9
Bos_acutifrons	extinct	0.048	0.236
Bos_acutifrons	extinct	0.63	2
Bos_gaurus	extinct	0.6	1.3
Bos_gaurus	extinct	0.6	1.3
Bos_gaurus	extinct	1.2	1.8
Bos_gaurus	extinct	0.6	1.3
Bos_gaurus	extinct	0.0117	0.7
Bos_gaurus	extinct	0.0117	0.7
Bos_gaurus	extinct	0.048	0.236
Bos_gaurus	extinct	0.0117	0.7
Bos_gaurus	extinct	0.126	0.781
Bos_gaurus	extinct	0.6	1.3
Bos_gaurus	extinct	0.6	1.3
Bos_gaurus	extinct	0.6	1.3
Bos_javanicus	extant	0.6	1.3
Bos_javanicus	extant	0	0.0117
Bos_javanicus	extant	2.56	3.6
Bos_javanicus	extant	0	0.0117
Bos_javanicus	extant	0.006	0.042
Bos_javanicus	extant	0.6	1.3
Bos_namadicus	extinct	0.0117	0.126
Bos_namadicus	extinct	0.048	0.236
Bos_palaesondaicus	extinct	0.6	1.3
Bos_palaesondaicus	extinct	0.0117	0.129
Bos_palaesondaicus	extinct	1.2	1.8
Bos_palaethiopicus	extinct	2	2.5
Bos_primigenius	extinct	0.0235	0.0295
Bos_primigenius	extinct	0.04	0.07
Bos_primigenius	extinct	0.125	0.78
Bos_primigenius	extinct	0.129	0.364
Bos_primigenius	extinct	0.0117	0.7
Bos_primigenius	extinct	0.452	0.464
Bos_primigenius	extinct	0.452	0.464
Bos_primigenius	extinct	0.6	0.62
Bos_primigenius	extinct	0.45	0.65
Bos_primigenius	extinct	0.028	0.036
Bos_primigenius	extinct	0.0117	0.126
Bos_primigenius	extinct	0.126	0.781
Bos_primigenius	extinct	0	0.7
Bos_primigenius	extinct	0.242	0.301
Bos_primigenius	extinct	0.0117	0.7
Bos_primigenius	extinct	0.45	0.65
Bos_primigenius	extinct	0.0117	0.7
Boselaphus_namadicus	extinct	0.0117	1.95
Boselaphus_namadicus	extinct	0.0117	1.95
Boselaphus_namadicus	extinct	0.0117	1.95
Boselaphus_tragocamelus	extant	0.0117	1.95
Boselaphus_tragocamelus	extant	0.013	0.03
Boselaphus_tragocamelus	extant	0.0117	1.95
Bothriodon_advena	extinct	36.5	37
Bothriodon_aymardi	extinct	31	32
Bothriodon_chowi	extinct	33.9	37.2
Bothriodon_sandaensis	extinct	33.9	37.8
Bothriodon_velaunus	extinct	23.8	24.6
Bothriogenys_andrewsi	extinct	27.8	33.9
Bothriogenys_fraasi	extinct	28	29
Bothriogenys_gorringei	extinct	33.9	37.8
Bothriogenys_hui	extinct	37.2	48.6
Bothriogenys_hui	extinct	28.4	33.9
Bothriogenys_langsonensis	extinct	33.9	37.2
Bothriogenys_orientalis	extinct	33.9	37.2
Bothriogenys_rugulosus	extinct	27.8	33.9
Bothriogenys_vietnamensis	extinct	33.9	37.2
Bouria_anngettyae	extinct	0.8	1.042
Bouromeryx_americanus	extinct	16	17.5
Bouromeryx_americanus	extinct	16	17.5
Bouromeryx_americanus	extinct	16	17.5
Bouromeryx_americanus	extinct	14.8	16
Bouromeryx_americanus	extinct	14.8	16
Bouromeryx_americanus	extinct	14.8	16
Bouromeryx_americanus	extinct	14.8	16
Bouromeryx_americanus	extinct	14.8	16
Bouromeryx_americanus	extinct	14.8	16
Bouromeryx_americanus	extinct	14.8	16
Bouromeryx_americanus	extinct	12.5	14.8
Bouromeryx_americanus	extinct	12.5	14.8
Bouromeryx_americanus	extinct	12.5	14.8
Bouromeryx_americanus	extinct	12.5	14.8
Bouromeryx_americanus	extinct	12.5	14.8
Bouromeryx_submilleri	extinct	17.5	18.8
Bouromeryx_submilleri	extinct	16	17.5
Bouromeryx_submilleri	extinct	16	17.5
Bouromeryx_submilleri	extinct	16	17.5
Bouromeryx_submilleri	extinct	16	17.5
Bouromeryx_submilleri	extinct	12.5	14.8
Brabovus_nanincisus	extinct	3.58	3.85
Brachycrus_buwaldi	extinct	13.6	15.97
Brachycrus_buwaldi	extinct	13.6	15.97
Brachycrus_buwaldi	extinct	13.6	15.97
Brachycrus_buwaldi	extinct	13.6	15.97
Brachycrus_buwaldi	extinct	16.5	17.3
Brachycrus_buwaldi	extinct	13.6	15.97
Brachycrus_buwaldi	extinct	13.6	15.97
Brachycrus_buwaldi	extinct	16	18.8
Brachycrus_buwaldi	extinct	16	18.8
Brachycrus_buwaldi	extinct	16	18.8
Brachycrus_buwaldi	extinct	16	18.8
