species,mode,root.age,maxTrue,maxEst,extinction.x,sp,minTrue,minEst,extinction.y,age,ratio
t94,Budding,4.790523450227267,0.5621275528660777,0.5621275528660775,no_ext,t45,0.00213113643630684,0.00213113643630674,no_ext,est.ratio,0.5599964164297708
t94,Budding,4.790523450227267,0.5621275528660777,0.5621275528660775,no_ext,t45,0.00213113643630684,0.00213113643630674,no_ext,true.ratio,0.5599964164297709
t48,Budding,4.664041198438101,0.6224033535053298,0.6224033535053297,no_ext,t61,4.890108187660292e-4,4.890108187659587e-4,no_ext,est.ratio,0.6219143426865638
t48,Budding,4.664041198438101,0.6224033535053298,0.6224033535053297,no_ext,t61,4.890108187660292e-4,4.890108187659587e-4,no_ext,true.ratio,0.6219143426865638
t8,Budding,6.141937902415611,0.4653850382810479,0.3702305944493156,no_ext,t65,0.00226731647391392,0.00226731647391374,no_ext,est.ratio,0.36796327797540185
t8,Budding,6.141937902415611,0.4653850382810479,0.3702305944493156,no_ext,t65,0.00226731647391392,0.00226731647391374,no_ext,true.ratio,0.46311772180713395
t40,Budding,4.4077830839991226,0.48465609150463546,0.48465609150463534,no_ext,t16,0.18424232538152188,0.00157615494506298,no_ext,est.ratio,0.4830799365595724
t40,Budding,4.4077830839991226,0.48465609150463546,0.48465609150463534,no_ext,t16,0.18424232538152188,0.00157615494506298,no_ext,true.ratio,0.30041376612311355
t7,Budding,5.60464459315671,0.502499541429637,0.5024995414296369,no_ext,t65,0.00356389091887942,0.00356389091887925,no_ext,est.ratio,0.49893565051075767
t7,Budding,5.60464459315671,0.502499541429637,0.5024995414296369,no_ext,t65,0.00356389091887942,0.00356389091887925,no_ext,true.ratio,0.4989356505107576
t69,Budding,3.885053159762759,0.933661565859926,0.5742605009322976,no_ext,t39,0.11041583653826,0.00861689386678256,no_ext,est.ratio,0.5656436070655151
t69,Budding,3.885053159762759,0.933661565859926,0.5742605009322976,no_ext,t39,0.11041583653826,0.00861689386678256,no_ext,true.ratio,0.823245729321666
t100,Budding,8.821008949654274,0.3012127703911597,0.29703452644919626,no_ext,t46,4.34107778814589e-4,4.341077788143876e-4,no_ext,est.ratio,0.2966004186703819
t100,Budding,8.821008949654274,0.3012127703911597,0.29703452644919626,no_ext,t46,4.34107778814589e-4,4.341077788143876e-4,no_ext,true.ratio,0.3007786626123451
t4,Budding,3.9868318204180127,0.47313140717412766,0.4731314071741275,no_ext,t78,0.06373895046932421,0.00291558461891438,no_ext,est.ratio,0.4702158225552131
t4,Budding,3.9868318204180127,0.47313140717412766,0.4731314071741275,no_ext,t78,0.06373895046932421,0.00291558461891438,no_ext,true.ratio,0.40939245670480345
t21,Budding,5.462706312207638,0.5762880124239735,0.4538359887916595,no_ext,t13,0.01119922896603837,0.01119922896603812,no_ext,est.ratio,0.44263675982562134
t21,Budding,5.462706312207638,0.5762880124239735,0.4538359887916595,no_ext,t13,0.01119922896603837,0.01119922896603812,no_ext,true.ratio,0.5650887834579351
t96,Budding,5.545915748425745,0.4468007928538615,0.4468007928538613,no_ext,t93,0.24612594469960183,2.872212562092439e-5,no_ext,est.ratio,0.4467720707282404
t96,Budding,5.545915748425745,0.4468007928538615,0.4468007928538613,no_ext,t93,0.24612594469960183,2.872212562092439e-5,no_ext,true.ratio,0.20067484815425965
t12,Budding,3.3641808033772476,0.529214514247214,0.5292145142472139,no_ext,t64,0.0082099335538819,0.00820993355388178,no_ext,est.ratio,0.5210045806933321
t12,Budding,3.3641808033772476,0.529214514247214,0.5292145142472139,no_ext,t64,0.0082099335538819,0.00820993355388178,no_ext,true.ratio,0.5210045806933321
t50,Budding,4.28684355534585,0.49031551603944895,0.49031551603944873,no_ext,t5,0.1818056567589879,0.00453936930365595,no_ext,est.ratio,0.4857761467357928
t50,Budding,4.28684355534585,0.49031551603944895,0.49031551603944873,no_ext,t5,0.1818056567589879,0.00453936930365595,no_ext,true.ratio,0.30850985928046104
t35,Budding,4.779915266698466,0.4261129219994269,0.42611292199942674,no_ext,t7,0.00112207933540914,0.00112207933540911,no_ext,est.ratio,0.42499084266401765
t35,Budding,4.779915266698466,0.4261129219994269,0.42611292199942674,no_ext,t7,0.00112207933540914,0.00112207933540911,no_ext,true.ratio,0.42499084266401776
t68,Budding,4.494356921884817,0.474096117004499,0.4740961170044989,no_ext,t25,0.00672204947736734,0.00672204947736719,no_ext,est.ratio,0.4673740675271317
t68,Budding,4.494356921884817,0.474096117004499,0.4740961170044989,no_ext,t25,0.00672204947736734,0.00672204947736719,no_ext,true.ratio,0.4673740675271317
t21,Budding,3.6119660229268935,1,0.8854056850041,no_ext,t90,0.3358587091894215,0.00253446626382035,no_ext,est.ratio,0.8828712187402796
t21,Budding,3.6119660229268935,1,0.8854056850041,no_ext,t90,0.3358587091894215,0.00253446626382035,no_ext,true.ratio,0.6641412908105785
t92,Budding,4.960826718335069,0.4380918181233931,0.438091818123393,no_ext,t48,0.04910755153299047,0.00472397517778341,no_ext,est.ratio,0.4333678429456096
t92,Budding,4.960826718335069,0.4380918181233931,0.438091818123393,no_ext,t48,0.04910755153299047,0.00472397517778341,no_ext,true.ratio,0.38898426659040264
t93,Budding,3.904058076566678,0.6433283694486349,0.6433283694486348,no_ext,t65,0.00532702893838083,0.00532702893838085,no_ext,est.ratio,0.6380013405102539
t93,Budding,3.904058076566678,0.6433283694486349,0.6433283694486348,no_ext,t65,0.00532702893838083,0.00532702893838085,no_ext,true.ratio,0.638001340510254
t63,Budding,7.779765592977407,0.306774601154754,0.3067746011547539,no_ext,t17,0.00199448584912632,0.00199448584912612,no_ext,est.ratio,0.3047801153056278
t63,Budding,7.779765592977407,0.306774601154754,0.3067746011547539,no_ext,t17,0.00199448584912632,0.00199448584912612,no_ext,true.ratio,0.3047801153056277
t12,Budding,3.507328699064012,0.5418305493980256,0.5418305493980252,no_ext,t19,0.0882574122325842,0.00154225321430269,no_ext,est.ratio,0.5402882961837225
t12,Budding,3.507328699064012,0.5418305493980256,0.5418305493980252,no_ext,t19,0.0882574122325842,0.00154225321430269,no_ext,true.ratio,0.45357313716544134
t25,Budding,3.349137556479285,0.788749626438113,0.7537521074961295,no_ext,t27,5.367416379750828e-4,5.367416379750024e-4,no_ext,est.ratio,0.7532153658581545
t25,Budding,3.349137556479285,0.788749626438113,0.7537521074961295,no_ext,t27,5.367416379750828e-4,5.367416379750024e-4,no_ext,true.ratio,0.7882128848001378
t63,Budding,5.763265394250362,0.4892415079183155,0.48924150791831533,no_ext,t76,3.029449196826788e-4,3.0294491968256787e-4,no_ext,est.ratio,0.48893856299863275
t63,Budding,5.763265394250362,0.4892415079183155,0.48924150791831533,no_ext,t76,3.029449196826788e-4,3.0294491968256787e-4,no_ext,true.ratio,0.4889385629986328
t36,Budding,4.577861889792442,0.48897325096102007,0.4889732509610199,no_ext,t37,0.01006673581453748,3.259294277401102e-4,no_ext,est.ratio,0.4886473215332798
t36,Budding,4.577861889792442,0.48897325096102007,0.4889732509610199,no_ext,t37,0.01006673581453748,3.259294277401102e-4,no_ext,true.ratio,0.4789065151464826
t37,Budding,4.500007693681168,0.6015248170234394,0.4064256670757957,no_ext,t50,0.00287431396021687,0.00287431396021672,no_ext,est.ratio,0.403551353115579
t37,Budding,4.500007693681168,0.6015248170234394,0.4064256670757957,no_ext,t50,0.00287431396021687,0.00287431396021672,no_ext,true.ratio,0.5986505030632225
t2,Budding,4.99213282303665,0.5130198291117151,0.5130198291117148,no_ext,t11,0.2694362154646395,0.00607263807518277,no_ext,est.ratio,0.5069471910365321
t2,Budding,4.99213282303665,0.5130198291117151,0.5130198291117148,no_ext,t11,0.2694362154646395,0.00607263807518277,no_ext,true.ratio,0.2435836136470756
t72,Budding,4.036393422822768,0.5968297591674308,0.5968297591674306,no_ext,t26,0.10003187232664676,4.964442593220938e-4,no_ext,est.ratio,0.5963333149081086
t72,Budding,4.036393422822768,0.5968297591674308,0.5968297591674306,no_ext,t26,0.10003187232664676,4.964442593220938e-4,no_ext,true.ratio,0.49679788684078396
t80,Budding,6.405413503740035,0.4046024261463396,0.4046024261463395,no_ext,t61,0.00291674972574044,0.00291674972574034,no_ext,est.ratio,0.40168567642059916
t80,Budding,6.405413503740035,0.4046024261463396,0.4046024261463395,no_ext,t61,0.00291674972574044,0.00291674972574034,no_ext,true.ratio,0.40168567642059916
t72,Budding,4.183117099464575,0.6883271246353896,0.6829671244817724,no_ext,t80,0.09585333651472762,0.00123465466026947,no_ext,est.ratio,0.6817324698215029
t72,Budding,4.183117099464575,0.6883271246353896,0.6829671244817724,no_ext,t80,0.09585333651472762,0.00123465466026947,no_ext,true.ratio,0.592473788120662
t53,Budding,4.865061853258897,0.5138765614946056,0.5138765614946055,no_ext,t45,2.1572418786373605e-4,2.1572418786366704e-4,no_ext,est.ratio,0.5136608373067418
t53,Budding,4.865061853258897,0.5138765614946056,0.5138765614946055,no_ext,t45,2.1572418786373605e-4,2.1572418786366704e-4,no_ext,true.ratio,0.5136608373067418
t61,Budding,6.720355107900812,0.3212820069074961,0.321282006907496,no_ext,t99,0.01649328635023515,1.2824461336270976e-4,no_ext,est.ratio,0.3211537622941333
t61,Budding,6.720355107900812,0.3212820069074961,0.321282006907496,no_ext,t99,0.01649328635023515,1.2824461336270976e-4,no_ext,true.ratio,0.3047887205572609
t40,Budding,6.25353798734673,0.68197376388074,0.5304804638770712,no_ext,t98,1.707298132891319e-4,1.7072981328896715e-4,no_ext,est.ratio,0.5303097340637822
t40,Budding,6.25353798734673,0.68197376388074,0.5304804638770712,no_ext,t98,1.707298132891319e-4,1.7072981328896715e-4,no_ext,true.ratio,0.6818030340674509
t92,Budding,3.1901042549161325,0.7553163770974345,0.5818450616569208,no_ext,t43,6.60924177960697e-5,6.609241779598061e-5,no_ext,est.ratio,0.5817789692391249
t92,Budding,3.1901042549161325,0.7553163770974345,0.5818450616569208,no_ext,t43,6.60924177960697e-5,6.609241779598061e-5,no_ext,true.ratio,0.7552502846796384
t53,Budding,4.032269583993488,0.5960489738654323,0.5960489738654321,no_ext,t41,0.1812860500934921,0.00244005420211939,no_ext,est.ratio,0.5936089196633128
t53,Budding,4.032269583993488,0.5960489738654323,0.5960489738654321,no_ext,t41,0.1812860500934921,0.00244005420211939,no_ext,true.ratio,0.41476292377194024
t42,Budding,4.296942768629705,0.6120198086187226,0.5741811577519906,no_ext,t10,0.01802936478568442,4.579711318594958e-4,no_ext,est.ratio,0.5737231866201311
t42,Budding,4.296942768629705,0.6120198086187226,0.5741811577519906,no_ext,t10,0.01802936478568442,4.579711318594958e-4,no_ext,true.ratio,0.5939904438330382
t70,Budding,3.833894721899112,0.7328030733771629,0.7328030733771628,no_ext,t37,0.00264273424398017,0.00264273424398004,no_ext,est.ratio,0.7301603391331827
t70,Budding,3.833894721899112,0.7328030733771629,0.7328030733771628,no_ext,t37,0.00264273424398017,0.00264273424398004,no_ext,true.ratio,0.7301603391331827
t86,Budding,4.9542955444702645,0.7784217055464038,0.7784217055464037,no_ext,t31,0.00150095248609198,0.00150095248609178,no_ext,est.ratio,0.7769207530603118
t86,Budding,4.9542955444702645,0.7784217055464038,0.7784217055464037,no_ext,t31,0.00150095248609198,0.00150095248609178,no_ext,true.ratio,0.7769207530603118
t56,Budding,4.5700390310958445,0.4618155968741187,0.4618155968741185,no_ext,t74,0.00279400397506686,0.00279400397506657,no_ext,est.ratio,0.4590215928990519
t56,Budding,4.5700390310958445,0.4618155968741187,0.4618155968741185,no_ext,t74,0.00279400397506686,0.00279400397506657,no_ext,true.ratio,0.45902159289905187
t64,Budding,4.187522165763651,0.9078632307104744,0.6242486583098797,no_ext,t41,0.48847935041279006,2.1134039604055127e-5,no_ext,est.ratio,0.6242275242702757
t64,Budding,4.187522165763651,0.9078632307104744,0.6242486583098797,no_ext,t41,0.48847935041279006,2.1134039604055127e-5,no_ext,true.ratio,0.4193838802976843
t75,Budding,4.921805141192764,0.5508551831895374,0.5508551831895373,no_ext,t77,0.21600738463436847,6.355588384282364e-4,no_ext,est.ratio,0.550219624351109
t75,Budding,4.921805141192764,0.5508551831895374,0.5508551831895373,no_ext,t77,0.21600738463436847,6.355588384282364e-4,no_ext,true.ratio,0.33484779855516894
t6,Budding,5.677282544777145,0.5649676769941744,0.41015445915665455,no_ext,t86,0.2785139194379462,0.00160163414216075,no_ext,est.ratio,0.4085528250144938
t6,Budding,5.677282544777145,0.5649676769941744,0.41015445915665455,no_ext,t86,0.2785139194379462,0.00160163414216075,no_ext,true.ratio,0.2864537575562282
t10,Budding,5.671132952439768,0.4905943594594424,0.48965319542499874,no_ext,t5,9.204983757534908e-4,9.204983757531276e-4,no_ext,est.ratio,0.4887326970492456
t10,Budding,5.671132952439768,0.4905943594594424,0.48965319542499874,no_ext,t5,9.204983757534908e-4,9.204983757531276e-4,no_ext,true.ratio,0.48967386108368893
t33,Budding,4.123915272055224,0.5803417563188585,0.5803417563188583,no_ext,t20,0.00484727758110362,0.00484727758110331,no_ext,est.ratio,0.575494478737755
t33,Budding,4.123915272055224,0.5803417563188585,0.5803417563188583,no_ext,t20,0.00484727758110362,0.00484727758110331,no_ext,true.ratio,0.5754944787377549
t16,Budding,3.777756927325188,0.8506327477504773,0.7880588462066656,no_ext,t98,0.00159191664838402,0.00159191664838375,no_ext,est.ratio,0.7864669295582818
t16,Budding,3.777756927325188,0.8506327477504773,0.7880588462066656,no_ext,t98,0.00159191664838402,0.00159191664838375,no_ext,true.ratio,0.8490408311020933
t47,Budding,3.9756893630562065,0.8790480728016339,0.7599145680492584,no_ext,t33,0.05059560089687574,0.00138401292158538,no_ext,est.ratio,0.758530555127673
t47,Budding,3.9756893630562065,0.8790480728016339,0.7599145680492584,no_ext,t33,0.05059560089687574,0.00138401292158538,no_ext,true.ratio,0.8284524719047581
t52,Budding,4.314113842819987,0.5197933209080143,0.5195911034443117,no_ext,t75,0.0013734904884592,0.00137349048845896,no_ext,est.ratio,0.5182176129558528
t52,Budding,4.314113842819987,0.5197933209080143,0.5195911034443117,no_ext,t75,0.0013734904884592,0.00137349048845896,no_ext,true.ratio,0.5184198304195551
t46,Budding,4.0482345973172915,0.5189756822562941,0.518975682256294,no_ext,t33,0.02254564419310692,0.00537218805330136,no_ext,est.ratio,0.5136034942029927
t46,Budding,4.0482345973172915,0.5189756822562941,0.518975682256294,no_ext,t33,0.02254564419310692,0.00537218805330136,no_ext,true.ratio,0.4964300380631872
t48,Budding,5.261346297313399,0.7385830236585188,0.6030715814718784,no_ext,t20,4.349253304163724e-4,4.349253304162306e-4,no_ext,est.ratio,0.6026366561414622
t48,Budding,5.261346297313399,0.7385830236585188,0.6030715814718784,no_ext,t20,4.349253304163724e-4,4.349253304162306e-4,no_ext,true.ratio,0.7381480983281025
t18,Budding,5.298163251593382,1,0.8009355431651227,no_ext,t54,0.00131272376534641,0.00131272376534637,no_ext,est.ratio,0.7996228193997763
t18,Budding,5.298163251593382,1,0.8009355431651227,no_ext,t54,0.00131272376534641,0.00131272376534637,no_ext,true.ratio,0.9986872762346536
t13,Budding,5.792601092160621,0.7504764141692086,0.7264435335222456,no_ext,t62,0.1738819595219442,0.00116572641367358,no_ext,est.ratio,0.7252778071085719
t13,Budding,5.792601092160621,0.7504764141692086,0.7264435335222456,no_ext,t62,0.1738819595219442,0.00116572641367358,no_ext,true.ratio,0.5765944546472644
t3,Budding,5.546909992005348,0.3415282726287097,0.3415282726287096,no_ext,t38,0.06327922735993821,1.6465128704852344e-4,no_ext,est.ratio,0.3413636213416611
t3,Budding,5.546909992005348,0.3415282726287097,0.3415282726287096,no_ext,t38,0.06327922735993821,1.6465128704852344e-4,no_ext,true.ratio,0.2782490452687715
t98,Budding,7.296973734285878,1,0.64572346462925,no_ext,t28,5.247574582306515e-4,5.247574582305006e-4,no_ext,est.ratio,0.6451987071710195
t98,Budding,7.296973734285878,1,0.64572346462925,no_ext,t28,5.247574582306515e-4,5.247574582305006e-4,no_ext,true.ratio,0.9994752425417693
t8,Budding,4.232231828758271,0.5746173307690314,0.45002493152487794,no_ext,t85,0.04563765949806336,0.00654498759815239,no_ext,est.ratio,0.4434799439267256
t8,Budding,4.232231828758271,0.5746173307690314,0.45002493152487794,no_ext,t85,0.04563765949806336,0.00654498759815239,no_ext,true.ratio,0.5289796712709681
t2,Budding,4.5384721555508625,0.8266310419681302,0.515517361747649,no_ext,t83,0.00295293787680975,0.00295293787680959,no_ext,est.ratio,0.5125644238708393
t2,Budding,4.5384721555508625,0.8266310419681302,0.515517361747649,no_ext,t83,0.00295293787680975,0.00295293787680959,no_ext,true.ratio,0.8236781040913205
t91,Budding,5.077917720468281,0.6642781433622654,0.5246741743222401,no_ext,t68,0.00430515562100178,0.00430515562100165,no_ext,est.ratio,0.5203690187012384
t91,Budding,5.077917720468281,0.6642781433622654,0.5246741743222401,no_ext,t68,0.00430515562100178,0.00430515562100165,no_ext,true.ratio,0.6599729877412637
t42,Budding,4.526170604986559,0.45062476544970304,0.450624765449703,no_ext,t11,0.0030320523308479,6.858662050490325e-5,no_ext,est.ratio,0.4505561788291981
t42,Budding,4.526170604986559,0.45062476544970304,0.450624765449703,no_ext,t11,0.0030320523308479,6.858662050490325e-5,no_ext,true.ratio,0.4475927131188551
t23,Budding,6.832100304052632,0.43799175651245614,0.437991756512456,no_ext,t7,0.03593055454847038,0.0035680490035319,no_ext,est.ratio,0.43442370750892406
t23,Budding,6.832100304052632,0.43799175651245614,0.437991756512456,no_ext,t7,0.03593055454847038,0.0035680490035319,no_ext,true.ratio,0.40206120196398576
t14,Budding,5.114612760897014,0.5008005521501605,0.45573548577643297,no_ext,t21,8.584551000075367e-4,8.584551000074429e-4,no_ext,est.ratio,0.45487703067642554
t14,Budding,5.114612760897014,0.5008005521501605,0.45573548577643297,no_ext,t21,8.584551000075367e-4,8.584551000074429e-4,no_ext,true.ratio,0.49994209705015297
t92,Budding,7.608549593981173,0.37986831854089664,0.37986831854089653,no_ext,t15,0.8111440535351633,2.6311594775357757e-4,no_ext,est.ratio,0.37960520259314295
t92,Budding,7.608549593981173,0.37986831854089664,0.37986831854089653,no_ext,t15,0.8111440535351633,2.6311594775357757e-4,no_ext,true.ratio,-0.43127573499426664
t61,Budding,4.518369991157059,0.6458301189146797,0.5868689717862182,no_ext,t87,0.22938772424559184,0.00119500477087603,no_ext,est.ratio,0.5856739670153421
t61,Budding,4.518369991157059,0.6458301189146797,0.5868689717862182,no_ext,t87,0.22938772424559184,0.00119500477087603,no_ext,true.ratio,0.41644239466908783
t62,Budding,4.497962307990338,0.6492993267363435,0.6492993267363434,no_ext,t38,0.00601898098136712,0.00601898098136684,no_ext,est.ratio,0.6432803457549765
t62,Budding,4.497962307990338,0.6492993267363435,0.6492993267363434,no_ext,t38,0.00601898098136712,0.00601898098136684,no_ext,true.ratio,0.6432803457549764
t56,Budding,5.541736727883119,0.784273968985867,0.5128743731327536,no_ext,t75,1.0182468578052344e-4,1.0182468578035438e-4,no_ext,est.ratio,0.5127725484469733
t56,Budding,5.541736727883119,0.784273968985867,0.5128743731327536,no_ext,t75,1.0182468578052344e-4,1.0182468578035438e-4,no_ext,true.ratio,0.7841721443000864
t60,Budding,7.683799298302766,0.259693893325891,0.25969389332589093,no_ext,t44,0.02575528850633317,9.4111926184872e-5,no_ext,est.ratio,0.2595997813997061
t60,Budding,7.683799298302766,0.259693893325891,0.25969389332589093,no_ext,t44,0.02575528850633317,9.4111926184872e-5,no_ext,true.ratio,0.2339386048195578
t49,Budding,7.43157058942813,0.2156398736626511,0.203257473411956,no_ext,t54,6.51247358120858e-5,6.512473581201369e-5,no_ext,est.ratio,0.20319234867614397
t49,Budding,7.43157058942813,0.2156398736626511,0.203257473411956,no_ext,t54,6.51247358120858e-5,6.512473581201369e-5,no_ext,true.ratio,0.21557474892683903
t69,Budding,4.610533845067967,0.7237727776184582,0.5401416566327737,no_ext,t89,0.06728148725117433,8.160182738953733e-5,no_ext,est.ratio,0.5400600548053841
t69,Budding,4.610533845067967,0.7237727776184582,0.5401416566327737,no_ext,t89,0.06728148725117433,8.160182738953733e-5,no_ext,true.ratio,0.6564912903672838
t65,Budding,5.65753047420852,0.42940798050909074,0.4294079805090906,no_ext,t67,0.00539144671836709,0.00539144671836701,no_ext,est.ratio,0.4240165337907236
t65,Budding,5.65753047420852,0.42940798050909074,0.4294079805090906,no_ext,t67,0.00539144671836709,0.00539144671836701,no_ext,true.ratio,0.4240165337907236
t78,Budding,4.735659092136096,0.6361922323567618,0.6361922323567617,no_ext,t28,0.00317669997273127,0.00317669997273105,no_ext,est.ratio,0.6330155323840306
t78,Budding,4.735659092136096,0.6361922323567618,0.6361922323567617,no_ext,t28,0.00317669997273127,0.00317669997273105,no_ext,true.ratio,0.6330155323840305
t43,Budding,5.695586607895153,0.6861935886085518,0.6861935886085516,no_ext,t37,5.363699381732517e-4,5.363699381732124e-4,no_ext,est.ratio,0.6856572186703784
t43,Budding,5.695586607895153,0.6861935886085518,0.6861935886085516,no_ext,t37,5.363699381732517e-4,5.363699381732124e-4,no_ext,true.ratio,0.6856572186703785
t5,Budding,5.438582679506385,0.4628163725131827,0.4628163725131826,no_ext,t88,4.6684422541982474e-4,4.6684422541960264e-4,no_ext,est.ratio,0.462349528287763
t5,Budding,5.438582679506385,0.4628163725131827,0.4628163725131826,no_ext,t88,4.6684422541982474e-4,4.6684422541960264e-4,no_ext,true.ratio,0.4623495282877629
t87,Budding,3.7576806178590463,0.7374356816513437,0.7374356816513434,no_ext,t27,0.00148117488493351,0.00148117488493315,no_ext,est.ratio,0.7359545067664103
t87,Budding,3.7576806178590463,0.7374356816513437,0.7374356816513434,no_ext,t27,0.00148117488493351,0.00148117488493315,no_ext,true.ratio,0.7359545067664102
t8,Budding,3.3085128765842464,0.6326725239386146,0.47496341433919814,no_ext,t86,0.364226431093552,2.149630287548853e-4,no_ext,est.ratio,0.47474845131044324
t8,Budding,3.3085128765842464,0.6326725239386146,0.47496341433919814,no_ext,t86,0.364226431093552,2.149630287548853e-4,no_ext,true.ratio,0.2684460928450626
t90,Budding,7.341050616220914,0.36860802631639966,0.3686080263163995,no_ext,t68,0.14513663256137435,5.011536458029789e-4,no_ext,est.ratio,0.3681068726705965
t90,Budding,7.341050616220914,0.36860802631639966,0.3686080263163995,no_ext,t68,0.14513663256137435,5.011536458029789e-4,no_ext,true.ratio,0.2234713937550253
t71,Budding,5.033388044203014,0.48942280594837434,0.42457302333754754,no_ext,t81,6.337935149830618e-4,6.337935149827724e-4,no_ext,est.ratio,0.42393922982256477
t71,Budding,5.033388044203014,0.48942280594837434,0.42457302333754754,no_ext,t81,6.337935149830618e-4,6.337935149827724e-4,no_ext,true.ratio,0.4887890124333913
t10,Budding,7.899813503903216,0.41920549202300694,0.4192054920230069,no_ext,t32,0.02088572280663792,6.23641305560083e-4,no_ext,est.ratio,0.4185818507174468
t10,Budding,7.899813503903216,0.41920549202300694,0.4192054920230069,no_ext,t32,0.02088572280663792,6.23641305560083e-4,no_ext,true.ratio,0.398319769216369
t67,Budding,4.265005098935192,0.5935822812122493,0.544075252150614,no_ext,t75,0.00803133185589026,0.00803133185589017,no_ext,est.ratio,0.5360439202947238
t67,Budding,4.265005098935192,0.5935822812122493,0.544075252150614,no_ext,t75,0.00803133185589026,0.00803133185589017,no_ext,true.ratio,0.5855509493563591
t92,Budding,7.60172996072755,0.4866490760194277,0.3700457995711909,no_ext,t69,4.30608476641329e-4,4.306084766412498e-4,no_ext,est.ratio,0.36961519109454966
t92,Budding,7.60172996072755,0.4866490760194277,0.3700457995711909,no_ext,t69,4.30608476641329e-4,4.306084766412498e-4,no_ext,true.ratio,0.48621846754278636
t60,Budding,5.091327818432395,0.23211148308717183,0.23211148308717164,no_ext,t51,0.3053993864176238,0.00159339861762601,no_ext,est.ratio,0.23051808446954564
t60,Budding,5.091327818432395,0.23211148308717183,0.23211148308717164,no_ext,t51,0.3053993864176238,0.00159339861762601,no_ext,true.ratio,-0.07328790333045199
t82,Budding,4.989202003118194,0.8271616064004552,0.827161606400455,no_ext,t19,4.5636845938317e-4,4.563684593829786e-4,no_ext,est.ratio,0.826705237941072
t82,Budding,4.989202003118194,0.8271616064004552,0.827161606400455,no_ext,t19,4.5636845938317e-4,4.563684593829786e-4,no_ext,true.ratio,0.8267052379410721
t52,Budding,4.677213992197816,0.41174057753268906,0.4117405775326889,no_ext,t53,0.00121475467252037,0.00121475467252001,no_ext,est.ratio,0.41052582286016887
t52,Budding,4.677213992197816,0.41174057753268906,0.4117405775326889,no_ext,t53,0.00121475467252037,0.00121475467252001,no_ext,true.ratio,0.4105258228601687
t2,Budding,4.675241118774165,1,0.5898751235710102,no_ext,t59,0.17981135956366912,8.471155165381427e-4,no_ext,est.ratio,0.5890280080544721
t2,Budding,4.675241118774165,1,0.5898751235710102,no_ext,t59,0.17981135956366912,8.471155165381427e-4,no_ext,true.ratio,0.8201886404363309
t74,Budding,4.229317813701242,0.6857485512829115,0.6400063985314415,no_ext,t96,0.00102481046419128,0.00102481046419104,no_ext,est.ratio,0.6389815880672505
t74,Budding,4.229317813701242,0.6857485512829115,0.6400063985314415,no_ext,t96,0.00102481046419128,0.00102481046419104,no_ext,true.ratio,0.6847237408187202
t42,Budding,5.611871141444177,0.6041141535005308,0.5787233508646409,no_ext,t89,0.385154300336966,0.00120483331725573,no_ext,est.ratio,0.5775185175473851
t42,Budding,5.611871141444177,0.6041141535005308,0.5787233508646409,no_ext,t89,0.385154300336966,0.00120483331725573,no_ext,true.ratio,0.21895985316356475
t97,Budding,5.455812759880783,0.3901649331093775,0.3901649331093774,no_ext,t29,0.11268976915921006,0.00234510951138529,no_ext,est.ratio,0.3878198235979921
t97,Budding,5.455812759880783,0.3901649331093775,0.3901649331093774,no_ext,t29,0.11268976915921006,0.00234510951138529,no_ext,true.ratio,0.27747516395016747
t83,Budding,4.5376196493615275,0.82912955100785235,0.8291295510078522,no_ext,t39,0.3522597768078881,0.00606092222726057,no_ext,est.ratio,0.8230686287805916
t83,Budding,4.5376196493615275,0.82912955100785235,0.8291295510078522,no_ext,t39,0.3522597768078881,0.00606092222726057,no_ext,true.ratio,0.47686977419996424
t50,Budding,5.266349678458015,0.38000002306479,0.3049036010586306,no_ext,t37,0.01777163050062738,0.00144102727414027,no_ext,est.ratio,0.3034625737844904
t50,Budding,5.266349678458015,0.38000002306479,0.3049036010586306,no_ext,t37,0.01777163050062738,0.00144102727414027,no_ext,true.ratio,0.36222839256416267
t50,Budding,4.174619292314402,0.6804283286601625,0.6804283286601623,no_ext,t3,0.228265090397074,0.00270164929327274,no_ext,est.ratio,0.6777266793668896
t50,Budding,4.174619292314402,0.6804283286601625,0.6804283286601623,no_ext,t3,0.228265090397074,0.00270164929327274,no_ext,true.ratio,0.45216323826308846
t45,Budding,3.623147138049184,0.5902722496290251,0.590272249629025,no_ext,t47,0.05981156155270207,9.653364804896228e-5,no_ext,est.ratio,0.5901757159809761
t45,Budding,3.623147138049184,0.5902722496290251,0.590272249629025,no_ext,t47,0.05981156155270207,9.653364804896228e-5,no_ext,true.ratio,0.5304606880763231
t22,Budding,4.101289206625973,0.8069519344990485,0.8069519344990483,no_ext,t75,0.5654017064389374,0.0029367478320707,no_ext,est.ratio,0.8040151866669777
t22,Budding,4.101289206625973,0.8069519344990485,0.8069519344990483,no_ext,t75,0.5654017064389374,0.0029367478320707,no_ext,true.ratio,0.24155022806011106
t81,Budding,5.478916389775524,0.4173072795997388,0.4173072795997386,no_ext,t21,9.527962050101388e-4,9.527962050101196e-4,no_ext,est.ratio,0.4163544833947285
t81,Budding,5.478916389775524,0.4173072795997388,0.4173072795997386,no_ext,t21,9.527962050101388e-4,9.527962050101196e-4,no_ext,true.ratio,0.41635448339472864
