fraction,tree,extinction,estimate,mape
full,tree.388,intermediate,mape.median.new,14.0865109163335
full,tree.389,intermediate,mape.incomplete,46.25341872523884
full,tree.389,intermediate,mape.mean,37.71671115542619
full,tree.389,intermediate,mape.median,36.31326334308735
full,tree.389,intermediate,mape.mean.new,34.777714405448904
full,tree.389,intermediate,mape.median.new,35.44637940500934
full,tree.39,intermediate,mape.incomplete,17.429845649994164
full,tree.39,intermediate,mape.mean,18.427118094398374
full,tree.39,intermediate,mape.median,13.90336524080243
full,tree.39,intermediate,mape.mean.new,12.62804977022409
full,tree.39,intermediate,mape.median.new,15.893688594217275
full,tree.390,intermediate,mape.incomplete,15.567349443695623
full,tree.390,intermediate,mape.mean,13.508998761171737
full,tree.390,intermediate,mape.median,9.190513483209186
full,tree.390,intermediate,mape.mean.new,7.945085182321438
full,tree.390,intermediate,mape.median.new,7.028125505439246
full,tree.391,intermediate,mape.incomplete,17.20458914244713
full,tree.391,intermediate,mape.mean,16.666882343315564
full,tree.391,intermediate,mape.median,9.150468911216171
full,tree.391,intermediate,mape.mean.new,10.99639446606971
full,tree.391,intermediate,mape.median.new,10.524119808838986
full,tree.392,intermediate,mape.incomplete,37.892469711859505
full,tree.392,intermediate,mape.mean,22.99317766120667
full,tree.392,intermediate,mape.median,16.940667602333214
full,tree.392,intermediate,mape.mean.new,16.430678994145755
full,tree.392,intermediate,mape.median.new,20.9277754649357
full,tree.393,intermediate,mape.incomplete,25.386882911793684
full,tree.393,intermediate,mape.mean,19.065512997715892
full,tree.393,intermediate,mape.median,14.742091348543958
full,tree.393,intermediate,mape.mean.new,14.883327732305979
full,tree.393,intermediate,mape.median.new,18.819523392444154
full,tree.394,intermediate,mape.incomplete,27.14284307230212
full,tree.394,intermediate,mape.mean,18.577272143976305
full,tree.394,intermediate,mape.median,13.38155704704233
full,tree.394,intermediate,mape.mean.new,12.876963416409568
full,tree.394,intermediate,mape.median.new,11.620930615017983
full,tree.395,intermediate,mape.incomplete,7.47742024399078
full,tree.395,intermediate,mape.mean,16.97370686833699
full,tree.395,intermediate,mape.median,10.503140502348938
full,tree.395,intermediate,mape.mean.new,13.997288382860997
full,tree.395,intermediate,mape.median.new,13.312123288741763
full,tree.396,intermediate,mape.incomplete,32.611226751038146
full,tree.396,intermediate,mape.mean,27.113538529866
full,tree.396,intermediate,mape.median,23.793248099264307
full,tree.396,intermediate,mape.mean.new,22.099399878456612
full,tree.396,intermediate,mape.median.new,27.501133928221293
full,tree.397,intermediate,mape.incomplete,18.982866487028428
full,tree.397,intermediate,mape.mean,21.673561226112184
full,tree.397,intermediate,mape.median,17.042875831586045
full,tree.397,intermediate,mape.mean.new,17.515364433368262
full,tree.397,intermediate,mape.median.new,15.6287173690759
full,tree.398,intermediate,mape.incomplete,16.128243253075635
full,tree.398,intermediate,mape.mean,20.620213795775808
full,tree.398,intermediate,mape.median,18.140601687835183
full,tree.398,intermediate,mape.mean.new,16.36601368651405
full,tree.398,intermediate,mape.median.new,19.59424773727537
full,tree.399,intermediate,mape.incomplete,14.907612826339859
full,tree.399,intermediate,mape.mean,17.33653800282458
full,tree.399,intermediate,mape.median,14.096269244523999
full,tree.399,intermediate,mape.mean.new,14.487594248977206
full,tree.399,intermediate,mape.median.new,14.246815375226026
full,tree.4,intermediate,mape.incomplete,25.33048975287907
full,tree.4,intermediate,mape.mean,22.818756114747167
full,tree.4,intermediate,mape.median,19.818260017491564
full,tree.4,intermediate,mape.mean.new,20.216746153701312
full,tree.4,intermediate,mape.median.new,24.321910689668194
full,tree.40,intermediate,mape.incomplete,38.52434941633008
full,tree.40,intermediate,mape.mean,25.331898937975183
full,tree.40,intermediate,mape.median,18.468352412026302
full,tree.40,intermediate,mape.mean.new,13.615176048061656
full,tree.40,intermediate,mape.median.new,15.33958330076593
full,tree.400,intermediate,mape.incomplete,25.17369760144871
full,tree.400,intermediate,mape.mean,22.888247296026265
full,tree.400,intermediate,mape.median,16.90781088628536
full,tree.400,intermediate,mape.mean.new,16.94520114198419
full,tree.400,intermediate,mape.median.new,17.31180902210466
full,tree.401,intermediate,mape.incomplete,20.07807055645053
full,tree.401,intermediate,mape.mean,21.200878092895188
full,tree.401,intermediate,mape.median,17.695885959695666
full,tree.401,intermediate,mape.mean.new,19.881561785135577
full,tree.401,intermediate,mape.median.new,21.340122050668832
full,tree.402,intermediate,mape.incomplete,25.57733715817182
full,tree.402,intermediate,mape.mean,20.68841869775935
full,tree.402,intermediate,mape.median,17.011293710266497
full,tree.402,intermediate,mape.mean.new,16.281506683765947
full,tree.402,intermediate,mape.median.new,17.33207792319875
full,tree.403,intermediate,mape.incomplete,10.887087789675762
full,tree.403,intermediate,mape.mean,16.778949955467912
full,tree.403,intermediate,mape.median,13.84322950059087
full,tree.403,intermediate,mape.mean.new,13.84540298391597
full,tree.403,intermediate,mape.median.new,13.010344361591015
full,tree.404,intermediate,mape.incomplete,24.938686074875736
full,tree.404,intermediate,mape.mean,22.300970136650186
full,tree.404,intermediate,mape.median,16.699160524219415
full,tree.404,intermediate,mape.mean.new,18.73586708961295
full,tree.404,intermediate,mape.median.new,14.406824448598915
full,tree.405,intermediate,mape.incomplete,30.75373268462106
full,tree.405,intermediate,mape.mean,26.689201608414017
full,tree.405,intermediate,mape.median,22.028638758570494
full,tree.405,intermediate,mape.mean.new,22.164616548252567
full,tree.405,intermediate,mape.median.new,20.483928903437583
full,tree.406,intermediate,mape.incomplete,9.462083766606387
full,tree.406,intermediate,mape.mean,16.580306130032294
full,tree.406,intermediate,mape.median,13.319577340728472
full,tree.406,intermediate,mape.mean.new,15.394959242339723
full,tree.406,intermediate,mape.median.new,15.766003465479573
full,tree.407,intermediate,mape.incomplete,37.14683115148003
full,tree.407,intermediate,mape.mean,27.526094632981124
full,tree.407,intermediate,mape.median,20.85638130541248
full,tree.407,intermediate,mape.mean.new,18.816532777572007
full,tree.407,intermediate,mape.median.new,8.68492872418914
full,tree.408,intermediate,mape.incomplete,47.1103684463601
full,tree.408,intermediate,mape.mean,37.05448828357232
full,tree.408,intermediate,mape.median,32.725954463535004
full,tree.408,intermediate,mape.mean.new,31.576411366382157
full,tree.408,intermediate,mape.median.new,36.45932647540255
full,tree.409,intermediate,mape.incomplete,10.43264249946636
full,tree.409,intermediate,mape.mean,15.214428650560324
full,tree.409,intermediate,mape.median,11.461870174545673
full,tree.409,intermediate,mape.mean.new,12.049897834556472
full,tree.409,intermediate,mape.median.new,11.45305408271916
full,tree.41,intermediate,mape.incomplete,13.749454824208271
full,tree.41,intermediate,mape.mean,12.605500368095745
full,tree.41,intermediate,mape.median,9.269310116607524
full,tree.41,intermediate,mape.mean.new,9.851450949560983
full,tree.41,intermediate,mape.median.new,9.599340268524601
full,tree.410,intermediate,mape.incomplete,46.67030236498736
full,tree.410,intermediate,mape.mean,37.9966192969177
full,tree.410,intermediate,mape.median,33.712493557255776
full,tree.410,intermediate,mape.mean.new,31.67947971018738
full,tree.410,intermediate,mape.median.new,48.16541669851909
full,tree.411,intermediate,mape.incomplete,19.212712020719962
full,tree.411,intermediate,mape.mean,16.648587057313634
full,tree.411,intermediate,mape.median,13.361139095869422
full,tree.411,intermediate,mape.mean.new,13.688744760786218
full,tree.411,intermediate,mape.median.new,17.487622881686583
full,tree.412,intermediate,mape.incomplete,26.317610904625855
full,tree.412,intermediate,mape.mean,28.092149434041808
full,tree.412,intermediate,mape.median,25.2120705719593
full,tree.412,intermediate,mape.mean.new,25.605517221127005
full,tree.412,intermediate,mape.median.new,29.823078277668174
full,tree.413,intermediate,mape.incomplete,13.721611796807181
full,tree.413,intermediate,mape.mean,18.50451449190988
full,tree.413,intermediate,mape.median,13.711793143979968
full,tree.413,intermediate,mape.mean.new,16.84125092195014
full,tree.413,intermediate,mape.median.new,18.018608561502543
full,tree.414,intermediate,mape.incomplete,82.53582449833962
full,tree.414,intermediate,mape.mean,42.09349827538029
full,tree.414,intermediate,mape.median,35.814308473006534
full,tree.414,intermediate,mape.mean.new,31.060491812977336
full,tree.414,intermediate,mape.median.new,27.195954136212748
full,tree.415,intermediate,mape.incomplete,6.264581455756596
full,tree.415,intermediate,mape.mean,15.466499172704301
full,tree.415,intermediate,mape.median,10.155192539406968
full,tree.415,intermediate,mape.mean.new,11.08418619904219
full,tree.415,intermediate,mape.median.new,8.231454485040354
full,tree.416,intermediate,mape.incomplete,49.86491115729195
full,tree.416,intermediate,mape.mean,39.23353965969859
full,tree.416,intermediate,mape.median,36.56159439860156
full,tree.416,intermediate,mape.mean.new,33.36814339991981
full,tree.416,intermediate,mape.median.new,32.25918257406818
full,tree.417,intermediate,mape.incomplete,14.482363448680971
full,tree.417,intermediate,mape.mean,20.023911690784182
full,tree.417,intermediate,mape.median,17.69672416058925
full,tree.417,intermediate,mape.mean.new,19.390434683362866
full,tree.417,intermediate,mape.median.new,21.084874738655273
full,tree.418,intermediate,mape.incomplete,22.226546857194716
full,tree.418,intermediate,mape.mean,25.17106074799644
full,tree.418,intermediate,mape.median,20.04254660925917
full,tree.418,intermediate,mape.mean.new,21.33619003802846
full,tree.418,intermediate,mape.median.new,15.999022709399544
full,tree.419,intermediate,mape.incomplete,24.07400983316916
full,tree.419,intermediate,mape.mean,21.223743392854537
full,tree.419,intermediate,mape.median,17.933682763939103
full,tree.419,intermediate,mape.mean.new,16.876806270443367
full,tree.419,intermediate,mape.median.new,17.463819781539787
full,tree.42,intermediate,mape.incomplete,24.26833482919262
full,tree.42,intermediate,mape.mean,25.047566933379418
full,tree.42,intermediate,mape.median,21.9451265405142
full,tree.42,intermediate,mape.mean.new,21.622542935139485
full,tree.42,intermediate,mape.median.new,26.16623388595491
full,tree.420,intermediate,mape.incomplete,24.832770413651104
full,tree.420,intermediate,mape.mean,23.64642984646598
full,tree.420,intermediate,mape.median,20.684368037282987
full,tree.420,intermediate,mape.mean.new,21.774266889510372
full,tree.420,intermediate,mape.median.new,24.296616877944217
full,tree.421,intermediate,mape.incomplete,44.855231026428214
full,tree.421,intermediate,mape.mean,23.852656551635505
full,tree.421,intermediate,mape.median,18.019696946866055
full,tree.421,intermediate,mape.mean.new,17.915975340260466
full,tree.421,intermediate,mape.median.new,24.660188792727304
full,tree.422,intermediate,mape.incomplete,17.47636027138932
full,tree.422,intermediate,mape.mean,17.631988955080892
full,tree.422,intermediate,mape.median,12.588645559953285
full,tree.422,intermediate,mape.mean.new,12.354375944960113
full,tree.422,intermediate,mape.median.new,13.525894414568004
full,tree.423,intermediate,mape.incomplete,69.8439340805157
full,tree.423,intermediate,mape.mean,40.016225548068185
full,tree.423,intermediate,mape.median,35.437157396874426
full,tree.423,intermediate,mape.mean.new,26.850982665397428
full,tree.423,intermediate,mape.median.new,30.11922620405117
full,tree.424,intermediate,mape.incomplete,25.386608517883513
full,tree.424,intermediate,mape.mean,21.374106629027327
full,tree.424,intermediate,mape.median,17.05083125191178
full,tree.424,intermediate,mape.mean.new,17.879687467622922
full,tree.424,intermediate,mape.median.new,20.12820384830419
full,tree.425,intermediate,mape.incomplete,25.961659133211374
full,tree.425,intermediate,mape.mean,23.52718662263736
full,tree.425,intermediate,mape.median,20.626183933776314
full,tree.425,intermediate,mape.mean.new,23.34126960130626
full,tree.425,intermediate,mape.median.new,25.66340680119638
full,tree.426,intermediate,mape.incomplete,33.383653810301475
full,tree.426,intermediate,mape.mean,27.992785875378836
full,tree.426,intermediate,mape.median,22.686256039120835
full,tree.426,intermediate,mape.mean.new,16.46219203262459
full,tree.426,intermediate,mape.median.new,13.0139270369862
full,tree.427,intermediate,mape.incomplete,37.34444000707114
full,tree.427,intermediate,mape.mean,27.438796299976868
full,tree.427,intermediate,mape.median,21.062842004972293
full,tree.427,intermediate,mape.mean.new,20.729892414483757
full,tree.427,intermediate,mape.median.new,17.81548483140405
full,tree.428,intermediate,mape.incomplete,32.32431505671911
full,tree.428,intermediate,mape.mean,27.822056500859095
full,tree.428,intermediate,mape.median,23.328420330843493
full,tree.428,intermediate,mape.mean.new,23.088530825189977
full,tree.428,intermediate,mape.median.new,31.76444033772231
full,tree.429,intermediate,mape.incomplete,36.66241639580852
full,tree.429,intermediate,mape.mean,28.89506920368296
full,tree.429,intermediate,mape.median,25.893847772167263
full,tree.429,intermediate,mape.mean.new,25.28101619337341
full,tree.429,intermediate,mape.median.new,29.80093224764831
full,tree.43,intermediate,mape.incomplete,21.110736206474385
full,tree.43,intermediate,mape.mean,22.34215979411327
full,tree.43,intermediate,mape.median,19.943115368561738
full,tree.43,intermediate,mape.mean.new,20.84049059889441
full,tree.43,intermediate,mape.median.new,24.620446317395153
full,tree.430,intermediate,mape.incomplete,32.81116429664433
full,tree.430,intermediate,mape.mean,16.554101247704644
full,tree.430,intermediate,mape.median,12.845189028724441
full,tree.430,intermediate,mape.mean.new,11.698975085393755
full,tree.430,intermediate,mape.median.new,16.696469808604785
full,tree.431,intermediate,mape.incomplete,24.77048075570076
full,tree.431,intermediate,mape.mean,22.989004371930154
full,tree.431,intermediate,mape.median,19.56874633995789
full,tree.431,intermediate,mape.mean.new,19.2114248969482
full,tree.431,intermediate,mape.median.new,18.489287985187595
full,tree.432,intermediate,mape.incomplete,23.589156723427195
full,tree.432,intermediate,mape.mean,20.32263677555678
full,tree.432,intermediate,mape.median,14.96271638530413
full,tree.432,intermediate,mape.mean.new,14.890670875120554
full,tree.432,intermediate,mape.median.new,18.09197296226143
full,tree.433,intermediate,mape.incomplete,9.300818075131941
full,tree.433,intermediate,mape.mean,16.67683541454953
full,tree.433,intermediate,mape.median,13.5275369862177
full,tree.433,intermediate,mape.mean.new,13.082526466488495
full,tree.433,intermediate,mape.median.new,15.997347967156742
full,tree.434,intermediate,mape.incomplete,27.900637599260914
full,tree.434,intermediate,mape.mean,24.167767238179465
full,tree.434,intermediate,mape.median,19.50090304757656
full,tree.434,intermediate,mape.mean.new,18.424888483992067
full,tree.434,intermediate,mape.median.new,21.60930291002449
full,tree.435,intermediate,mape.incomplete,11.121638768870694
full,tree.435,intermediate,mape.mean,16.180497755355773
full,tree.435,intermediate,mape.median,11.316343025864478
full,tree.435,intermediate,mape.mean.new,11.876880199912081
full,tree.435,intermediate,mape.median.new,12.64847026769132
full,tree.436,intermediate,mape.incomplete,15.363808010684524
full,tree.436,intermediate,mape.mean,19.978605341825997
full,tree.436,intermediate,mape.median,13.901302661546334
full,tree.436,intermediate,mape.mean.new,18.362851457077138
full,tree.436,intermediate,mape.median.new,17.2735344718885
full,tree.437,intermediate,mape.incomplete,19.467346298844536
full,tree.437,intermediate,mape.mean,19.041887605048068
full,tree.437,intermediate,mape.median,12.406626765698107
full,tree.437,intermediate,mape.mean.new,14.015645858779212
full,tree.437,intermediate,mape.median.new,10.24923635571337
full,tree.438,intermediate,mape.incomplete,14.474932251644223
full,tree.438,intermediate,mape.mean,20.065508346581286
full,tree.438,intermediate,mape.median,13.929095271346052
full,tree.438,intermediate,mape.mean.new,16.376037306441546
full,tree.438,intermediate,mape.median.new,13.7525779076866
full,tree.439,intermediate,mape.incomplete,12.534253600999435
full,tree.439,intermediate,mape.mean,14.663550134626737
full,tree.439,intermediate,mape.median,9.330221109519364
full,tree.439,intermediate,mape.mean.new,11.28689232463314
full,tree.439,intermediate,mape.median.new,13.106494531796498
full,tree.44,intermediate,mape.incomplete,11.408686944010238
full,tree.44,intermediate,mape.mean,15.443833761190321
full,tree.44,intermediate,mape.median,13.042726950187813
full,tree.44,intermediate,mape.mean.new,14.262866422496915
full,tree.44,intermediate,mape.median.new,17.40961261778451
full,tree.440,intermediate,mape.incomplete,4.402656121012513
full,tree.440,intermediate,mape.mean,14.85266247405172
full,tree.440,intermediate,mape.median,11.755237570956732
full,tree.440,intermediate,mape.mean.new,11.393801385326666
full,tree.440,intermediate,mape.median.new,8.060401072807046
full,tree.441,intermediate,mape.incomplete,50.50942870682042
full,tree.441,intermediate,mape.mean,44.08493161453842
full,tree.441,intermediate,mape.median,41.985699086956075
full,tree.441,intermediate,mape.mean.new,39.95787490776513
full,tree.441,intermediate,mape.median.new,54.14499548570888
full,tree.442,intermediate,mape.incomplete,33.145003206959636
full,tree.442,intermediate,mape.mean,18.359254450282965
full,tree.442,intermediate,mape.median,14.225531668824775
full,tree.442,intermediate,mape.mean.new,10.805775768665093
full,tree.442,intermediate,mape.median.new,11.452071526303788
full,tree.443,intermediate,mape.incomplete,17.770143959921427
full,tree.443,intermediate,mape.mean,24.070728794569312
full,tree.443,intermediate,mape.median,22.776341493225676
full,tree.443,intermediate,mape.mean.new,21.767445658323936
full,tree.443,intermediate,mape.median.new,20.815541755523224
full,tree.444,intermediate,mape.incomplete,22.618089163820468
full,tree.444,intermediate,mape.mean,24.379325149050402
full,tree.444,intermediate,mape.median,20.052568472880434
full,tree.444,intermediate,mape.mean.new,20.935194666218038
full,tree.444,intermediate,mape.median.new,22.219033218586855
full,tree.445,intermediate,mape.incomplete,6.606526533536747
full,tree.445,intermediate,mape.mean,12.979272631565768
full,tree.445,intermediate,mape.median,8.651983089931608
full,tree.445,intermediate,mape.mean.new,11.266068876203606
full,tree.445,intermediate,mape.median.new,9.20665762154668
full,tree.446,intermediate,mape.incomplete,13.369605376900775
full,tree.446,intermediate,mape.mean,17.80947236478483
full,tree.446,intermediate,mape.median,12.721944312764988
full,tree.446,intermediate,mape.mean.new,15.49612985508682
full,tree.446,intermediate,mape.median.new,16.1050660933965
full,tree.447,intermediate,mape.incomplete,3.315681332444065
full,tree.447,intermediate,mape.mean,13.167654005813715
full,tree.447,intermediate,mape.median,5.590472019862988
full,tree.447,intermediate,mape.mean.new,8.373770676757937
full,tree.447,intermediate,mape.median.new,4.587626526195181
full,tree.448,intermediate,mape.incomplete,22.931456936149804
full,tree.448,intermediate,mape.mean,23.915398646996806
full,tree.448,intermediate,mape.median,19.819997800085595
full,tree.448,intermediate,mape.mean.new,22.39317549215616
full,tree.448,intermediate,mape.median.new,20.742071535143854
full,tree.449,intermediate,mape.incomplete,20.318576050168804
full,tree.449,intermediate,mape.mean,20.378019048544033
full,tree.449,intermediate,mape.median,15.210601839381061
full,tree.449,intermediate,mape.mean.new,15.618151874285255
full,tree.449,intermediate,mape.median.new,13.4727691342652
full,tree.45,intermediate,mape.incomplete,36.5880609393953
full,tree.45,intermediate,mape.mean,27.91410546314716
full,tree.45,intermediate,mape.median,23.476027451345537
full,tree.45,intermediate,mape.mean.new,21.30969116776513
full,tree.45,intermediate,mape.median.new,20.270328732573347
full,tree.450,intermediate,mape.incomplete,10.039988381759967
full,tree.450,intermediate,mape.mean,16.98778999791866
full,tree.450,intermediate,mape.median,10.72873946579663
full,tree.450,intermediate,mape.mean.new,12.58865613591785
full,tree.450,intermediate,mape.median.new,13.069836684081752
full,tree.451,intermediate,mape.incomplete,26.827287503104756
full,tree.451,intermediate,mape.mean,23.149474690293857
full,tree.451,intermediate,mape.median,20.04662115088681
full,tree.451,intermediate,mape.mean.new,18.79374101375767
full,tree.451,intermediate,mape.median.new,21.03797428767162
full,tree.452,intermediate,mape.incomplete,18.67159600005211
full,tree.452,intermediate,mape.mean,22.59569896658363
full,tree.452,intermediate,mape.median,18.235581011393194
full,tree.452,intermediate,mape.mean.new,18.63085557508833
full,tree.452,intermediate,mape.median.new,18.56237143430314
full,tree.453,intermediate,mape.incomplete,16.011550374261375
full,tree.453,intermediate,mape.mean,18.274379828548252
full,tree.453,intermediate,mape.median,12.973175046430708
full,tree.453,intermediate,mape.mean.new,12.686045898402906
full,tree.453,intermediate,mape.median.new,14.10221881000339
full,tree.454,intermediate,mape.incomplete,22.797507739136762
full,tree.454,intermediate,mape.mean,24.01107387238731
full,tree.454,intermediate,mape.median,21.591670332669054
full,tree.454,intermediate,mape.mean.new,20.571085133354522
full,tree.454,intermediate,mape.median.new,20.584743174092942
full,tree.455,intermediate,mape.incomplete,20.79104575412297
full,tree.455,intermediate,mape.mean,21.535777072471625
full,tree.455,intermediate,mape.median,18.87023110226046
full,tree.455,intermediate,mape.mean.new,18.39934533835961
full,tree.455,intermediate,mape.median.new,19.95899688349292
full,tree.456,intermediate,mape.incomplete,38.300430585098724
full,tree.456,intermediate,mape.mean,32.47520272107627
full,tree.456,intermediate,mape.median,29.190335505075165
full,tree.456,intermediate,mape.mean.new,28.0124938919521
full,tree.456,intermediate,mape.median.new,30.438969638165535
full,tree.457,intermediate,mape.incomplete,7.7310749080615695
full,tree.457,intermediate,mape.mean,12.926170287559287
full,tree.457,intermediate,mape.median,8.15103289267394
full,tree.457,intermediate,mape.mean.new,10.804499675026449
full,tree.457,intermediate,mape.median.new,11.282662049953277
full,tree.458,intermediate,mape.incomplete,68.47331957481578
full,tree.458,intermediate,mape.mean,56.284153375213094
full,tree.458,intermediate,mape.median,58.74751008741526
full,tree.458,intermediate,mape.mean.new,52.78046218336674
full,tree.458,intermediate,mape.median.new,59.424476343667145
full,tree.459,intermediate,mape.incomplete,23.125690878403166
full,tree.459,intermediate,mape.mean,22.184407514159624
full,tree.459,intermediate,mape.median,17.955096482183475
full,tree.459,intermediate,mape.mean.new,18.219144469587654
full,tree.459,intermediate,mape.median.new,18.68468238333444
full,tree.46,intermediate,mape.incomplete,21.316932860635276
full,tree.46,intermediate,mape.mean,20.7496380644261
full,tree.46,intermediate,mape.median,15.66131445565265
full,tree.46,intermediate,mape.mean.new,17.344225023342375
full,tree.46,intermediate,mape.median.new,17.99010808145444
full,tree.460,intermediate,mape.incomplete,49.222952017779065
full,tree.460,intermediate,mape.mean,29.33060861131179
full,tree.460,intermediate,mape.median,25.118099996888294
full,tree.460,intermediate,mape.mean.new,25.52072269680582
full,tree.460,intermediate,mape.median.new,29.684027370069433
full,tree.461,intermediate,mape.incomplete,12.84817288658345
full,tree.461,intermediate,mape.mean,15.865743391371481
full,tree.461,intermediate,mape.median,10.488948258033822
full,tree.461,intermediate,mape.mean.new,12.419141163870789
full,tree.461,intermediate,mape.median.new,12.812615597534126
full,tree.462,intermediate,mape.incomplete,59.77980629649085
full,tree.462,intermediate,mape.mean,41.049649433375976
full,tree.462,intermediate,mape.median,42.09873595463717
full,tree.462,intermediate,mape.mean.new,40.29307388996025
full,tree.462,intermediate,mape.median.new,47.67474985290443
full,tree.463,intermediate,mape.incomplete,12.606100920182486
full,tree.463,intermediate,mape.mean,19.707397880094582
full,tree.463,intermediate,mape.median,16.541319759870383
full,tree.463,intermediate,mape.mean.new,18.8250788793285
full,tree.463,intermediate,mape.median.new,18.1915505007796
full,tree.464,intermediate,mape.incomplete,17.702574465320144
full,tree.464,intermediate,mape.mean,14.403661177432628
full,tree.464,intermediate,mape.median,7.783442716244281
full,tree.464,intermediate,mape.mean.new,7.886052852422397
full,tree.464,intermediate,mape.median.new,4.251155012554466
full,tree.465,intermediate,mape.incomplete,17.897464590229255
full,tree.465,intermediate,mape.mean,18.210484097640347
full,tree.465,intermediate,mape.median,12.211290218966543
full,tree.465,intermediate,mape.mean.new,14.088228437375907
full,tree.465,intermediate,mape.median.new,15.018329832796457
full,tree.466,intermediate,mape.incomplete,45.7707357083416
full,tree.466,intermediate,mape.mean,34.07435096340423
full,tree.466,intermediate,mape.median,29.0223321195683
full,tree.466,intermediate,mape.mean.new,26.44962755202691
full,tree.466,intermediate,mape.median.new,28.63354054016838
full,tree.467,intermediate,mape.incomplete,11.988731018456427
full,tree.467,intermediate,mape.mean,13.016684585232854
full,tree.467,intermediate,mape.median,11.263452239021051
full,tree.467,intermediate,mape.mean.new,11.474089863991127
full,tree.467,intermediate,mape.median.new,15.387542172906684
full,tree.468,intermediate,mape.incomplete,20.08987004537561
full,tree.468,intermediate,mape.mean,21.43190539577876
full,tree.468,intermediate,mape.median,18.38036791552887
full,tree.468,intermediate,mape.mean.new,17.969970002345825
full,tree.468,intermediate,mape.median.new,22.202105901639733
full,tree.469,intermediate,mape.incomplete,27.54947711229516
full,tree.469,intermediate,mape.mean,27.445796840189374
full,tree.469,intermediate,mape.median,24.100236552214156
full,tree.469,intermediate,mape.mean.new,23.620231330067462
full,tree.469,intermediate,mape.median.new,22.96332586691182
full,tree.47,intermediate,mape.incomplete,27.442241735543455
full,tree.47,intermediate,mape.mean,25.353670366970686
full,tree.47,intermediate,mape.median,22.52659978216731
full,tree.47,intermediate,mape.mean.new,22.950136573142604
full,tree.47,intermediate,mape.median.new,28.343749704626898
full,tree.470,intermediate,mape.incomplete,19.165853585432366
full,tree.470,intermediate,mape.mean,21.86711688799369
full,tree.470,intermediate,mape.median,20.045403166573863
full,tree.470,intermediate,mape.mean.new,17.069360116582992
full,tree.470,intermediate,mape.median.new,15.700279792981126
full,tree.471,intermediate,mape.incomplete,33.758910942482466
full,tree.471,intermediate,mape.mean,24.179122339843932
full,tree.471,intermediate,mape.median,16.84160551410482
full,tree.471,intermediate,mape.mean.new,17.266266053457336
full,tree.471,intermediate,mape.median.new,13.508175081030648
full,tree.472,intermediate,mape.incomplete,5.710080633219423
full,tree.472,intermediate,mape.mean,13.105299565937386
full,tree.472,intermediate,mape.median,8.864311609720014
full,tree.472,intermediate,mape.mean.new,10.078864664006211
full,tree.472,intermediate,mape.median.new,8.361110043606265
full,tree.473,intermediate,mape.incomplete,18.578866232695717
full,tree.473,intermediate,mape.mean,23.237995023977398
full,tree.473,intermediate,mape.median,16.62694084792792
full,tree.473,intermediate,mape.mean.new,14.909818958461862
full,tree.473,intermediate,mape.median.new,12.543495741777107
full,tree.474,intermediate,mape.incomplete,11.03600543604584
full,tree.474,intermediate,mape.mean,17.475173881947224
full,tree.474,intermediate,mape.median,12.707322928817105
full,tree.474,intermediate,mape.mean.new,15.937359432741516
full,tree.474,intermediate,mape.median.new,16.3495448266532
full,tree.475,intermediate,mape.incomplete,17.670672635988225
full,tree.475,intermediate,mape.mean,18.613751377702936
full,tree.475,intermediate,mape.median,16.069519211100666
full,tree.475,intermediate,mape.mean.new,17.45996371662071
full,tree.475,intermediate,mape.median.new,23.32526564555061
full,tree.476,intermediate,mape.incomplete,7.092314833696069
full,tree.476,intermediate,mape.mean,15.570363558593185
full,tree.476,intermediate,mape.median,10.984688850903488
full,tree.476,intermediate,mape.mean.new,15.227174251269219
full,tree.476,intermediate,mape.median.new,14.619824266676801
full,tree.477,intermediate,mape.incomplete,4.864863200463119
full,tree.477,intermediate,mape.mean,16.042992654276254
full,tree.477,intermediate,mape.median,10.782959393326367
full,tree.477,intermediate,mape.mean.new,14.393251994022972
full,tree.477,intermediate,mape.median.new,11.456897237968205
full,tree.478,intermediate,mape.incomplete,29.93556422862984
full,tree.478,intermediate,mape.mean,29.33160512617127
full,tree.478,intermediate,mape.median,27.922709500401893
full,tree.478,intermediate,mape.mean.new,26.936463006371845
full,tree.478,intermediate,mape.median.new,29.83934464259924
full,tree.479,intermediate,mape.incomplete,18.06625675392207
full,tree.479,intermediate,mape.mean,20.121560353490516
full,tree.479,intermediate,mape.median,16.73595813574525
full,tree.479,intermediate,mape.mean.new,18.880602443491096
full,tree.479,intermediate,mape.median.new,18.983353929718376
full,tree.48,intermediate,mape.incomplete,11.644198627697758
full,tree.48,intermediate,mape.mean,16.42773850579439
full,tree.48,intermediate,mape.median,10.225369937046787
full,tree.48,intermediate,mape.mean.new,12.22133661469806
full,tree.48,intermediate,mape.median.new,11.878335828328922
full,tree.480,intermediate,mape.incomplete,42.1158927693024
full,tree.480,intermediate,mape.mean,39.32652506246437
full,tree.480,intermediate,mape.median,42.07666497238583
full,tree.480,intermediate,mape.mean.new,36.465579597902135
full,tree.480,intermediate,mape.median.new,46.695698714713565
full,tree.481,intermediate,mape.incomplete,13.353589106827318
full,tree.481,intermediate,mape.mean,18.64569932467149
full,tree.481,intermediate,mape.median,14.781643082350499
full,tree.481,intermediate,mape.mean.new,16.313090943455457
full,tree.481,intermediate,mape.median.new,16.076536220661836
