tree,status,mean.true,mean.phy
tree.198,EN,2.5814131466827055,1.6601482612859317
tree.198,CR,6.3257097771810775,3.2717716902433036
tree.199,LC,0.2699756614205204,0.2552954485559878
tree.199,NT,0.9791590861916514,0.8545293319766792
tree.199,VU,1.8904102061526233,1.480216291847708
tree.199,EN,3.5273468693260264,2.5592726928138276
tree.199,CR,7.988492340701386,3.6330905988888236
tree.2,LC,0.34331564324710967,0.32058216737485834
tree.2,NT,1.0343633706757767,0.9140016426558609
tree.2,VU,2.1883525802531567,1.9274436234807129
tree.2,EN,3.817538096426557,1.5823474488385127
tree.2,CR,8.913699792363438,2.699233710648003
tree.20,LC,0.35932506151647303,0.4577544088016154
tree.20,NT,1.20010530996643,1.0055613423915846
tree.20,VU,2.184231925860901,1.2100190696928503
tree.20,EN,4.079044538919491,2.4390211866192777
tree.20,CR,7.913354833539412,3.607212836382475
tree.200,LC,0.3193141980174418,0.2989317662067242
tree.200,NT,0.8183202830888296,1.0929849226045614
tree.200,VU,1.8217214886132629,1.9633979913465238
tree.200,EN,3.2253467208372606,3.85717170147165
tree.200,CR,7.413302022879179,4.0229517051952275
tree.201,LC,0.5288230527459611,0.49821249973029763
tree.201,NT,1.8081632894723254,1.3609661077712367
tree.201,VU,3.5996156250041906,2.608184602943575
tree.201,EN,6.349710162858211,4.227409807866177
tree.201,CR,11.45630498808949,2.901981092034926
tree.202,LC,0.35141132011355736,0.33487501617771664
tree.202,NT,1.2128815785513474,1.1629852090593717
tree.202,VU,2.374423986427865,1.6979334663283867
tree.202,EN,4.158662836910428,3.0640333090805782
tree.202,CR,8.891689473858563,3.334848977125184
tree.203,LC,0.3487801336312029,0.5061587604248416
tree.203,NT,1.1428851829235345,1.1694573883958645
tree.203,VU,2.16528067978623,1.5841959797071952
tree.203,EN,3.9335554534963597,2.6281744892185155
tree.203,CR,7.420449288634181,3.8997988117573663
tree.204,LC,0.23190317333423927,0.22491774404014298
tree.204,NT,0.6719821476445044,0.6288223869240966
tree.204,VU,1.2542727234891706,1.1615864529097462
tree.204,EN,2.3956752601276423,1.716139692905095
tree.204,CR,5.9822348356492965,2.8436401554202737
tree.205,LC,0.3102954173313113,0.4425292629280836
tree.205,NT,1.1250150712290214,1.412144449014691
tree.205,VU,2.449774441299028,2.6288358108502683
tree.205,EN,4.061537086476719,2.669027077470126
tree.205,CR,7.8844331037845,3.3344385282916953
tree.206,LC,0.3423959193789887,0.5062090255684436
tree.206,NT,1.1287390869352383,1.325212107942395
tree.206,VU,2.213682220485418,2.497205193328943
tree.206,EN,3.956644752415288,2.6289995100444337
tree.206,CR,9.689389278378641,3.609506295016661
tree.207,LC,0.2892919515184422,0.27004586036287587
tree.207,NT,0.8503877201543425,0.8944154142943365
tree.207,VU,1.8807248177619107,1.6044498863175187
tree.207,EN,3.14883940345177,2.468878238202734
tree.207,CR,7.489367725109767,3.602752117016173
tree.208,LC,0.2447325458701144,0.41286033947117323
tree.208,NT,0.9458776150155812,0.7440249541820745
tree.208,VU,1.9568764368486662,1.771127689564276
tree.208,EN,3.3157162478717224,1.8111021119256765
tree.208,CR,7.674679882914251,3.7638601288763627
tree.209,LC,0.2316151550146135,0.23161515501461058
tree.209,NT,1.0644316253114312,1.0172397929080645
tree.209,VU,1.9096478600912985,1.723745207299211
tree.209,EN,3.3787625228912184,2.1812830904622302
tree.209,CR,7.162718554494117,2.9851577990714664
tree.21,LC,0.5500879341510518,0.9111690745998237
tree.21,NT,1.6199715542486406,1.913435737522923
tree.21,VU,3.4717837432131637,2.8141779685927855
tree.21,EN,5.759234030644683,3.368261097460387
tree.21,CR,11.207607395568832,4.228689967642654
tree.210,LC,0.3089565889426577,0.2586891245583785
tree.210,NT,1.1113508959744398,1.1113508959744365
tree.210,VU,2.1311373892159877,2.657686086124872
tree.210,EN,3.6404458501458854,2.3624166937425253
tree.210,CR,8.290213802475135,4.359994601053927
tree.211,LC,0.18975763392579328,0.1682936582726394
tree.211,NT,0.5560657144396398,1.409382131486924
tree.211,VU,1.3616742639138828,1.340039967813774
tree.211,EN,2.3256427958071844,2.374901062393665
tree.211,CR,5.425245884839024,2.3891407376299987
tree.212,LC,0.30783390307673697,0.28167032608366255
tree.212,NT,0.9419162377605991,1.1285730990343508
tree.212,VU,1.960365224263073,1.9282247848258875
tree.212,EN,3.4380623635354373,3.8095149068341647
tree.212,CR,8.471110633776929,2.57550814971933
tree.213,LC,0.31553442688917505,0.3155344268891711
tree.213,NT,1.0805167113339835,1.671642167888497
tree.213,VU,2.1708734237421865,2.0366903483381167
tree.213,EN,3.7950149416309467,2.3181131069075454
tree.213,CR,9.501596417316527,4.003143656428483
tree.214,LC,0.2911995075691463,0.2832846922095303
tree.214,NT,1.007486652132607,1.089453195187543
tree.214,VU,2.042068551801367,1.7935632919726605
tree.214,EN,3.605218037881072,3.0123898007193306
tree.214,CR,8.11687992211679,3.4948519947916634
tree.215,LC,0.6107034592074547,0.6523324887755355
tree.215,NT,1.7401302462069563,1.640605955256725
tree.215,VU,3.51096685013337,2.167731485935947
tree.215,EN,6.173322264720667,4.353127371691305
tree.215,CR,10.533482188564902,3.422297246788188
tree.216,LC,0.46339431298203804,0.6500864645677814
tree.216,NT,1.6316786709255886,1.4311025262304704
tree.216,VU,3.2494414589952956,2.2960897619221146
tree.216,EN,5.657948001548574,3.205550741980681
tree.216,CR,9.699187672816986,4.8386212699683915
tree.217,LC,0.1421004033007359,0.16770163839898022
tree.217,NT,0.6147824212942045,0.5953667911089575
tree.217,VU,1.3136321789923562,0.9867176869228802
tree.217,EN,2.4758842292328187,1.9705530831806188
tree.217,CR,5.967088872352909,2.6396400308946415
tree.218,LC,0.48645445252109265,0.7027777613695944
tree.218,NT,1.5322068123569033,1.404057253279535
tree.218,VU,2.926576657015362,2.15703186294113
tree.218,EN,4.808728061625942,3.5006399200987888
tree.218,CR,10.50327913114891,3.861935129956789
tree.219,LC,0.26147620439208696,0.2614762043920824
tree.219,NT,0.7915823225204126,0.7357308716997772
tree.219,VU,1.5185622174897815,1.9614327959947668
tree.219,EN,2.6971424597389566,2.6007595425525816
tree.219,CR,6.951362591538316,2.927855098702516
tree.22,LC,0.5886457250268543,0.5630161211408214
tree.22,NT,1.81730233843587,1.6938292295678021
tree.22,VU,3.6845580347500695,1.4833188271339837
tree.22,EN,6.876842437014833,4.702082475050301
tree.22,CR,13.844991183957037,4.295960116441653
tree.220,LC,0.5093526171577203,0.35174190132995137
tree.220,NT,1.6634496538531156,2.169131700427469
tree.220,VU,3.2922637041235046,2.7783260380451344
tree.220,EN,5.833558664610654,3.7307947078179273
tree.220,CR,14.309631649015378,4.2737142798105205
tree.221,LC,0.5734399693903381,0.5742643331285314
tree.221,NT,2.3084775561555326,2.164531277252376
tree.221,VU,4.377458398550456,3.0752951660891594
tree.221,EN,7.3830629731767425,3.676761518442734
tree.221,CR,13.112024751180309,4.260544123600816
tree.222,LC,0.29302031199702994,0.309720346670171
tree.222,NT,1.2937704616147463,1.4998195642813272
tree.222,VU,2.643444982124449,2.2964297145190504
tree.222,EN,4.2710520334952236,2.2503782281838767
tree.222,CR,8.779076337619099,4.097160802093079
tree.223,LC,0.24351230236107332,0.33287253217590873
tree.223,NT,1.0316380602468724,0.8378813427094718
tree.223,VU,2.0309415208692827,1.4218136908499852
tree.223,EN,3.685062762433678,2.8674519634121634
tree.223,CR,8.384660581222045,3.0324206411709924
tree.224,LC,0.146631196266799,0.2565090061582511
tree.224,NT,0.805351211567524,1.1402040364030839
tree.224,VU,1.459338147365498,1.3798272047402085
tree.224,EN,2.7344300977526736,2.2496762456852064
tree.224,CR,6.369901165833945,3.736526473940444
tree.225,LC,0.29097596898426986,0.3169351813126432
tree.225,NT,0.9896061142101942,0.9543880933173476
tree.225,VU,1.924404364962383,2.1979907968503944
tree.225,EN,3.5272506373731276,2.0897078886835936
tree.225,CR,8.595088971267987,3.438841580863516
tree.226,LC,0.34700965400398415,0.49074455455883725
tree.226,NT,1.227338609109121,0.962716487467498
tree.226,VU,2.564539985945643,2.2370214926407765
tree.226,EN,4.410309072935214,2.1281671148721637
tree.226,CR,11.194161261784762,5.555961072276123
tree.227,LC,0.4212083968341007,0.737948227518196
tree.227,NT,1.4509995765165444,1.3256604854377976
tree.227,VU,2.7644767837741577,2.1390629851130827
tree.227,EN,5.418751343287887,4.288780832454028
tree.227,CR,9.668706078048789,3.8573511278711865
tree.228,LC,0.563515470564768,0.5806845179315603
tree.228,NT,1.6977422053358635,1.4081448597161408
tree.228,VU,3.223534726337774,2.2237986838396253
tree.228,EN,5.811875546871935,4.134879235140281
tree.228,CR,12.463374247388485,2.8333574080694213
tree.229,LC,0.3283287551292413,0.3283287551292384
tree.229,NT,0.8818569417175391,0.9734736591794554
tree.229,VU,1.7971045248831474,1.7619355748382408
tree.229,EN,3.459992382014894,2.525822988263542
tree.229,CR,7.2852541078512365,4.492980749280877
tree.23,LC,0.4785996897754539,0.4671155980948301
tree.23,NT,1.2479580519127262,1.5398738770109397
tree.23,VU,2.4674971711707014,1.461185035281686
tree.23,EN,4.798035729075453,3.1067085806176205
tree.23,CR,9.730392579862881,2.8641061132030403
tree.230,LC,0.29241315053237205,0.26549739750076606
tree.230,NT,1.4601758740827466,1.253226326083001
tree.230,VU,2.7058261047263175,1.661024519211102
tree.230,EN,5.008446152114378,2.1557206773989837
tree.230,CR,11.278756088251466,4.033945134557775
tree.231,LC,0.1842280135005514,0.2618746702193565
tree.231,NT,0.7965125169362595,0.9120035566931152
tree.231,VU,1.6760414502742793,1.5602236954900357
tree.231,EN,2.827642514265595,1.9440060655798697
tree.231,CR,7.419642457738255,2.731596744410996
tree.232,LC,0.2895602725400218,0.30938591373239765
tree.232,NT,0.9446301191490736,0.9568839197819543
tree.232,VU,1.8515384583163164,1.273978776872972
tree.232,EN,3.4548928201701488,2.7900944607846716
tree.232,CR,8.196819799391013,4.510805668573239
tree.233,LC,0.3548405538034848,0.3977681894621962
tree.233,NT,1.330252475049425,1.0899550523289812
tree.233,VU,2.681623763945601,2.2635503172520663
tree.233,EN,4.815592955937207,2.6865562829604626
tree.233,CR,9.227675303939428,2.944927151600033
tree.234,LC,0.28626481389042224,0.2835953373547911
tree.234,NT,1.3511073162930451,1.3260543247224432
tree.234,VU,2.8042090662195647,1.7444528100697996
tree.234,EN,4.418387320233975,3.0043410180294976
tree.234,CR,9.378714108751504,3.6799174633938576
tree.235,LC,0.29864271998998076,0.2986427199899748
tree.235,NT,0.9810206712651516,1.0872608230088743
tree.235,VU,1.8860680534939338,1.2441261427083106
tree.235,EN,3.3992278709316714,2.3205047942223036
tree.235,CR,8.030702324512863,3.0441084208193394
tree.236,LC,0.298825005512648,0.28608619542714425
tree.236,NT,0.9511515950382092,1.0756326856374354
tree.236,VU,1.6441597018128906,1.4952997936827193
tree.236,EN,3.122925480384951,2.344075101350527
tree.236,CR,7.597835213597623,3.056353019921909
tree.237,LC,0.45632995095585116,0.4962313005958911
tree.237,NT,1.393182109041874,1.0492896357990344
tree.237,VU,2.828073745583597,2.491207136811097
tree.237,EN,4.8297522739542496,3.1667377755942994
tree.237,CR,10.466303732339163,3.587990920016025
tree.238,LC,0.22591981229811234,0.3526951992038723
tree.238,NT,0.8529477669983078,0.702034998077985
tree.238,VU,1.7525520447558505,1.1930632819823932
tree.238,EN,3.3504081733141984,2.6295519228505597
tree.238,CR,7.4776116030697075,3.0105497867824744
tree.239,LC,0.3408083839001346,0.3395872141321769
tree.239,NT,1.0026287586782077,1.0489849096025534
tree.239,VU,2.0801085357510924,1.995347848918042
tree.239,EN,3.5930574670782756,2.273057836027252
tree.239,CR,7.675712578608726,3.988847188843466
tree.24,LC,0.31082701661380624,0.3390468778602446
tree.24,NT,1.1361479805585115,0.8923510848841122
tree.24,VU,2.3666311124323176,2.7590191329773806
tree.24,EN,4.135018792634633,3.1535914638103093
tree.24,CR,8.988309781918124,3.546902978436628
tree.240,LC,0.33710264053652683,0.31697381756859117
tree.240,NT,1.1065104794229839,0.8590463926443435
tree.240,VU,2.4598150595233967,2.210569695398439
tree.240,EN,4.285079830852824,3.057877745214484
tree.240,CR,8.388109289473034,3.8645821111039056
tree.241,LC,0.5985809948525085,0.6165534013254432
tree.241,NT,1.6862466352687628,1.2929888555563962
tree.241,VU,3.3277723413928553,1.9261676545637114
tree.241,EN,6.17710923314903,3.1724810580552023
tree.241,CR,10.425416126694898,2.2215382127860526
tree.242,LC,0.44876803039981944,0.38557073891379967
tree.242,NT,1.4354537941488255,1.3228564418440285
tree.242,VU,3.312331833959097,2.6852445882880427
tree.242,EN,5.135842980688759,2.956549801297818
tree.242,CR,10.889383525544844,2.0171687775544145
tree.243,LC,0.27677810999410973,0.4679372477301536
tree.243,NT,0.9488523692224334,1.1654714861367041
tree.243,VU,1.7095696106398792,1.3849391055710598
tree.243,EN,3.300415143781515,2.4149301409853208
tree.243,CR,6.832295337594188,3.153222415964402
tree.244,LC,0.3759614690816008,0.6019560389698063
tree.244,NT,1.0181584364714837,0.8893964567576715
tree.244,VU,2.1770112952476937,2.03768668074138
tree.244,EN,3.8286066455897996,2.7437952913133987
tree.244,CR,9.090583288703904,4.4321349805808
tree.245,LC,0.35491834453548776,0.5086467446522601
tree.245,NT,1.1052568631393043,1.212616759286085
tree.245,VU,2.3570269406885145,1.8730029090486329
tree.245,EN,4.023149278352983,3.5785898407826022
tree.245,CR,8.98011239802349,4.396002513330468
tree.246,LC,0.2635772103107018,0.2230645445857714
tree.246,NT,0.9260472615011835,1.385816754834415
tree.246,VU,2.032479898370656,2.0274641656241013
tree.246,EN,3.382852244678943,2.617910326421539
tree.246,CR,7.55857817953087,4.108270215989498
tree.247,LC,0.45810423013957163,0.774610754381172
tree.247,NT,1.7142778931654667,1.4434442993111531
tree.247,VU,3.2393852275924817,2.3973426914184985
tree.247,EN,5.434005069935985,3.2726624102858546
tree.247,CR,9.182719647605296,4.702521055543834
tree.248,LC,0.7825003452617657,1.0573269380562844
tree.248,NT,2.189778687528345,2.1919866643960186
tree.248,VU,4.379883636227225,1.83786925438252
tree.248,EN,8.269674569757209,5.046915868344125
tree.248,CR,14.271425880583235,7.3451944746089985
tree.249,LC,0.267584846371892,0.24453618153166223
tree.249,NT,0.9029392374187467,1.1310376737426628
tree.249,VU,1.890353643489566,1.4634282693649154
tree.249,EN,3.115814975751948,1.6575118542534975
tree.249,CR,6.541669527666587,2.566674561881409
tree.25,LC,0.4573604093598085,0.6920956708110947
tree.25,NT,1.511796933035175,1.6368366213188033
tree.25,VU,3.130246935679498,1.9708675900640804
tree.25,EN,5.29793658411822,4.358406596387405
tree.25,CR,9.92647597532731,4.9762026816750256
tree.250,LC,0.3829749464501149,0.33113902647846744
tree.250,NT,1.3484914362843183,1.2263654942281463
tree.250,VU,2.6095581569502206,1.8046411035876861
tree.250,EN,4.817932146986925,2.265757375411689
tree.250,CR,9.410852620120481,4.297444315985161
tree.251,LC,0.38911308672196937,0.35005394216315455
tree.251,NT,1.070473295436731,1.0118402597350142
tree.251,VU,2.173350654748381,1.6133751104409084
tree.251,EN,4.002754775902096,2.212383009191039
tree.251,CR,8.435270056216437,4.059016451985266
tree.252,LC,0.39854217030816397,0.3551399266344651
tree.252,NT,1.2535432000222013,1.1349273348781863
tree.252,VU,2.4595416104101,1.7576837087644486
tree.252,EN,4.589570262324278,3.230934768814992
tree.252,CR,9.681570614228942,3.5960750654207687
tree.253,LC,0.24535098494993127,0.22553568490578949
tree.253,NT,0.815869753346661,0.8485409990771986
tree.253,VU,1.5971063822927025,1.6525750274882163
tree.253,EN,2.9295538984383174,2.7610476640339763
tree.253,CR,7.357712138718609,3.155131807881202
tree.254,LC,0.21389808003936947,0.188535352176523
tree.254,NT,0.7131301114581245,0.6296781619215406
tree.254,VU,1.3129314359914614,0.9725187541017781
tree.254,EN,2.4251966488518906,2.1394568172048136
tree.254,CR,5.378117267105169,3.351031593655088
tree.255,LC,0.4035543729635619,0.3756628376590587
tree.255,NT,1.2772438867911569,1.0181309037412887
tree.255,VU,2.690595986699008,1.3283391775237097
tree.255,EN,4.70313835521737,2.640480940225473
tree.255,CR,10.675607130196603,2.3283450808594197
tree.256,LC,0.31721155337862883,0.2865942521757035
tree.256,NT,0.8762774677955344,0.7602115868191063
tree.256,VU,1.7550556579401608,1.1872118327203116
tree.256,EN,3.5246814751132245,2.002755853754087
tree.256,CR,6.933238226732689,2.649533531594714
tree.257,LC,0.21392258603639025,0.21392258603638709
tree.257,NT,0.9410063507686548,0.851627797519658
tree.257,VU,1.7579153002384187,1.4069699379734402
tree.257,EN,2.9248990255574148,2.198495702511852
tree.257,CR,6.641641354996533,4.041248265031313
tree.258,LC,0.32060241936528333,0.3153950442095879
tree.258,NT,1.1100952343575432,2.1275098068736304
tree.258,VU,2.3271773628648345,2.3461729951188195
tree.258,EN,3.8976236760333016,2.8228449683654495
tree.258,CR,9.498774629977126,3.1900652715380295
tree.259,LC,0.34399476117957506,0.2855155144859718
tree.259,NT,1.4142630866832617,1.3937563456112092
tree.259,VU,2.51522061665941,1.5557604757745138
tree.259,EN,4.7028485531111865,3.044704685796836
tree.259,CR,10.068168635469656,5.103854766893986
tree.26,LC,0.4085066102275493,0.3989531316487124
tree.26,NT,1.4975776776352396,1.2458317792525808
tree.26,VU,2.8030703540485935,2.2108204265967224
tree.26,EN,4.969188287553065,2.6756589078300674
tree.26,CR,10.317613168008425,4.709910236098818
tree.260,LC,0.4863952132363286,0.7639393034378406
tree.260,NT,1.4316280039175302,1.267684419164867
tree.260,VU,2.9738053546108465,2.7537122481720817
tree.260,EN,5.321781237778362,4.160135864228977
tree.260,CR,11.032400872902953,2.3908938202880456
tree.261,LC,0.27273878781398597,0.24262255269632874
tree.261,NT,1.095418121957135,1.0228881762769313
tree.261,VU,2.0106634432742667,1.1542552337215177
tree.261,EN,3.401065740516922,2.809165369986478
tree.261,CR,7.988953919069139,2.8043739163075787
tree.262,LC,0.2823315318136961,0.386306032279288
tree.262,NT,1.095303713524782,0.9693143423164845
tree.262,VU,2.07270240964025,1.4539981186886624
tree.262,EN,3.5512533930242167,2.4753726225942865
